class,desc
243109,"Specjalista sprzedaży internetowejOdpowiada za kompleksową obsługę procesu sprzedaży przez Internet; zajmuje się przyjmowaniem zgłoszeń klientów składanych przez stronę internetową, w tym także prowadzeniem dokumentacji związanej z procesem zakupu i sprzedaży usług / produktów przez Internet."
243110,"Specjalista do spraw mediów społecznościowychSpecjalista do spraw mediów społecznościowych kreuje wizerunek firmy, instytucji lub indywidualnego klienta na portalach społecznościowych; odpowiada za bezpośrednią interakcję z grupą docelową. Buduje świadomość marki na platformach społecznościowych w c"
243190,Pozostali specjaliści do spraw reklamy i marketingu
243201,"Specjalista etyki biznesuKształtuje etyczny wizerunek w długofalowej strategii organizacji; promuje i wprowadza standardy etyczne, dobre praktyki biznesowe, zasady społecznej odpowiedzialności, kodeks etyczny itp. określające zasady postępowania wobec współpracowników, klientów, akcjonariuszy, dosta"
243202,"LobbystaOdpowiada za obronę interesu zainteresowanej strony: klienta indywidualnego lub organizacji przez nawiązywanie i utrzymywanie kontaktu z politykami lub instytucjami publicznymi; zajmuje się wskazywaniem politykom możliwości i szans, które mogą mieć wpływ na gospodarkę i społeczeństwo."
243203,"Specjalista do spraw public relationsSpecjalista do spraw public relations kreuje spójny i korzystny wizerunek organizacji, marki lub osoby publicznej.

Specjalista do spraw public relations kształtuje korzystny, spójny wizerunek organizacji, marki lub osoby publicznej. Buduje dobre i trwałe relac"
243290,Pozostali specjaliści do spraw public relations
243301,"Inżynier sprzedażyProwadzi działalność handlową na określonym obszarze (kraj, region, województwo) zależnie od zakresu obowiązków, podróżuje po terenie i oferuje produkty firmy, doradza klientowi w zakresie rozwiązań technicznych i sprzętowych lub aktywnie wspiera swoją wiedzą techniczną dystrybutor"
243302,"Opiekun klientaOpiekun klienta zajmuje się obsługą posprzedażową klientów oraz budowaniem i utrzymaniem przyjaznych relacji z klientami.

Opiekun klienta reprezentuje firmę w kontaktach bezpośrednich z klientami, buduje i utrzymuje długofalowe relacje, pomaga w rozwiązywaniu problemów i przyjmowan"
243303,"Przedstawiciel medycznyReprezentuje, w określonym regionie, firmę farmaceutyczną lub firmę produkującą sprzęt i artykuły medyczne; odpowiada za promocję produktów firmy i ich sprzedaż; udziela informacji o promowanych produktach; negocjuje warunki sprzedaży produktów z ich odbiorcami; sporządza rapo"
243304,Specjalista do spraw kluczowych klientów (key account manager)Odpowiada za pozyskiwanie i bieżącą obsługę najważniejszych i największych klientów firmy; utrzymuje i rozwija relacje handlowe z kluczowymi klientami firmy; współtworzy strategię sprzedażową i odpowiada za prowadzenie aktywnych działań s
243305,"Specjalista do spraw sprzedażySpecjalista do spraw sprzedaży realizuje plany sprzedażowe podmiotu gospodarczego poprzez utrzymywanie kontaktów ze stałymi partnerami handlowymi oraz pozyskiwanie nowych klientów.

Specjalista do spraw sprzedaży koncentruje się w swojej pracy na sprzedaży produktów i"
243306,Specjalista zaopatrzenia medycznegoOdpowiada za zaopatrzenie placówki w środki medyczne zgodnie z potrzebami zgłaszanymi przez poszczególne jednostki organizacyjne; zajmuje się wyłonieniem dostawców zaopatrzenia medycznego w drodze przetargu lub zapytania ofertowego.
243307,Specjalista do spraw obsługi posprzedażowejRealizuje politykę obsługi posprzedażowej wobec klientów krajowych i zagranicznych; buduje relacje biznesowe z lokalnymi jednostkami serwisowymi; nadzoruje reklamacje gwarancyjne i pogwarancyjne; analizuje przyczyny reklamacji i poszukuje rozwiązań w celu p
243308,"Specjalista do spraw handlu zagranicznegoSpecjalista do spraw handlu zagranicznego zajmuje się rozpoznawaniem potencjalnych odbiorców towarów lub usług na rynkach zagranicznych; monitoruje realizację zamówień;  przygotowuje sposoby na dotarcie do nowych odbiorców, a także dba o utrzymanie dobrych re"
243390,Pozostali specjaliści do spraw sprzedaży (z wyłączeniem technologii informacyjno-komunikacyjnych)
243401,"Inżynier sprzedaży technologii i usług teleinformatycznychOdpowiada za tworzenie i realizację polityki handlowej oraz kreowanie nowych ofert produktów i usług teleinformatycznych; analizuje obowiązujące trendy na rynku, postępowanie konkurencji i sporządza plan działania w zakresie wzrostu sprzedaży"
243402,"Specjalista sprzedaży technologii i usług informatycznychSpecjalista sprzedaży technologii i usług informatycznych prowadzi sprzedaż rozwiązań informatycznych – sprzętu, oprogramowania, infrastruktury teleinformatycznej oraz usług wdrożeniowych, projektowych i opieki posprzedażowej (serwisu).

Głó"
243490,Pozostali specjaliści do spraw sprzedaży z dziedziny technologii teleinformatycznych
244001,"Pośrednik w obrocie nieruchomościamiPośrednik w obrocie nieruchomościami wykonuje czynności zmierzające do zawarcia umowy obrotu nieruchomościami.

Pośrednik w obrocie nieruchomościami jest zawodem o charakterze usługowym. Celem pracy pośrednika jest doprowadzenie do zawarcia umowy z zakresu obrot"
244002,"Rzeczoznawca majątkowyRzeczoznawca majątkowy określa wartość nieruchomości oraz wartość maszyn i urządzeń trwale związanych z nieruchomością.

Rzeczoznawca majątkowy jest zawodem o charakterze usługowym. Celem pracy rzeczoznawcy majątkowego jest określanie wartości nieruchomości wszędzie tam, gdzi"
244003,"Zarządca nieruchomościZarządca nieruchomości utrzymuje nieruchomość w dobrym stanie technicznym, zapewnia obsługę formalno-prawną oraz ekonomiczno-finansową nieruchomości.

Zarządca nieruchomości, na podstawie umowy z właścicielem nieruchomości, na bieżąco zarządza powierzoną nieruchomością. Utrzy"
244090,Pozostali specjaliści do spraw rynku nieruchomości
251101,"Analityk systemów teleinformatycznychAnalityk systemów teleinformatycznych analizuje możliwości zastosowania rozwiązań teleinformatycznych w celu automatyzacji wybranych procesów.

Celem pracy analityka systemów teleinformatycznych jest analiza funkcjonowania technologii informatycznych w kontekśc"
251102,"Konsultant do spraw systemów teleinformatycznychKonsultant do spraw systemów teleinformatycznych diagnozuje i analizuje potrzeby klienta w zakresie zastosowań systemów teleinformatycznych, definiuje rozwiązania systemowe i nadzoruje ich wdrażanie.

Konsultant do spraw systemów teleinformatycznych "
251103,"Projektant / architekt systemów teleinformatycznychProjektant/architekt systemów teleinformatycznych projektuje systemy teleinformatyczne spełniające określone wymagania.

Celem pracy projektanta/architekta systemów teleinformatycznych jest zaprojektowanie systemu spełniającego przedstawione przez"
251104,"Analityk doświadczenia użytkowników (user experience analyst)Analityk doświadczenia użytkowników (user experience analyst) analizuje zachowania, postawy i emocje użytkowników dotyczące korzystania z danego produktu informatycznego IT), systemu informatycznego lub usługi informatycznej, celem zwiększ"
251105,"Specjalista do spraw integracji technologii informatycznychSpecjalista do spraw integracji technologii informatycznych wykonuje prace związane z projektowaniem rozwiązań integracyjnych i architektonicznych systemów informatycznych, wdraża rozwiązania służące koordynowaniu zastosowań w całym przedsię"
251190,Pozostali analitycy systemów komputerowych
251201,"Specjalista do spraw doskonalenia i rozwoju aplikacjiOdpowiada za zarządzanie i rozwój aplikacji, w tym opracowywanie usprawnień i utrzymanie działania aplikacji; zajmuje się opracowywaniem i wdrażaniem usprawnień i projektów technicznych zapewniających wymagany poziom dostępności aplikacji; zapewni"
251202,"Specjalista do spraw rozwoju oprogramowania systemów informatycznychSpecjalista do spraw rozwoju oprogramowania systemów informatycznych dostosowuje do nowych wymagań, utrzymuje i rozwija oprogramowanie systemów informatycznych.

Specjalista do spraw rozwoju oprogramowania systemów informatycznych"
251203,"Specjalista do spraw technologii blockchainSpecjalista do spraw technologii blockchain zajmuje się projektowaniem, wdrażaniem i zarządzaniem zdecentralizowanymi systemami blockchain, zapewniającymi pełne bezpieczeństwo transakcji lub innych interakcji, optymalizuje i buduje systemy oparte na technol"
251290,Pozostali specjaliści do spraw rozwoju systemów informatycznych
251301,"Architekt stron internetowychOdpowiada za strukturę i komunikację witryny internetowej; zajmuje się wykonaniem zgodnie z otrzymanymi założeniami stron internetowych w języku opisu strony z zastosowaniem odpowiednich języków programowania, skryptów oraz technik dynamicznego renderowania warstwy infor"
251302,"Projektant aplikacji multimedialnych, animacji i gier komputerowychProjektant aplikacji multimedialnych, animacji i gier komputerowych tworzy scenariusz aplikacji lub gry oraz dokumentację projektową dla zespołu realizatorów.

Projektant aplikacji multimedialnych, animacji i gier komputerowych jes"
251303,"Specjalista do spraw rozwoju stron internetowychSpecjalista do spraw rozwoju stron internetowych odpowiedzialny jest za rozwój i zakres wykorzystania technologii internetowych w organizacji, zgodnie z jej celami i strategią rozwoju.

Specjalista do spraw rozwoju stron internetowych analizuje cele "
251390,Pozostali projektanci aplikacji sieciowych i multimediów
251401,"Programista aplikacjiProgramista aplikacji tworzy program realizujący określone zadania.

Praca programisty polega na tworzeniu i przygotowaniu do wdrożenia aplikacji. Programista analizuje projekt techniczny, założenia, wymagania funkcjonalne i niefunkcjonalne dla aplikacji. Opracowuje lub wykorz"
251402,"Programista aplikacji mobilnychZajmuje się programowaniem aplikacji na platformy mobilne (iOS, Android, Windows 8.1 itp.); odpowiada za definiowanie kodu aplikacji przy zachowaniu określonych zasad i standardów w tym zakresie; podejmuje działania zmierzające do rozwoju aplikacji mobilnych, poprawy i"
251403,"Projektant interfejsu użytkownikaProjektant interfejsu użytkownika opracowuje graficzne makiety interfejsów użytkownika: tworzy elementy wizualne, obiera kolorystykę, ustawia rozkład tekstu, odpowiada za menu, urządzenia peryferyjne oraz panele sterowania. Odpowiada za graficzny wygląd strony oraz j"
251404,"Specjalista do spraw jakości oprogramowaniaSpecjalista do spraw jakości oprogramowania dba o jakość wytwarzanego oprogramowania, dokumentuje oraz raportuje wyniki testów oprogramowania. Jest odpowiedzialny za zapewnienie wysokiej jakości tworzonego oprogramowania"
251490,Pozostali programiści aplikacji
251901,"Informatyk medycznyInformatyk medyczny rozpoznaje informatyczne potrzeby jednostek ochrony zdrowia, proponuje rozwiązania dla zdiagnozowanych potrzeb oraz odpowiada za administrowanie i utrzymanie specjalistycznych systemów medycznych.

Informatyk medyczny analizuje wymagania jednostki ochrony zdr"
251902,"Specjalista zastosowań informatykiSpecjalista zastosowań informatyki wykonuje ekspertyzy i opracowania doradcze w zakresie możliwości i celowości zastosowania systemów i rozwiązań informatycznych.

Specjalista zastosowań informatyki jest zawodem o charakterze usługowym. Praca w tym zawodzie polega"
251903,"Tester oprogramowania komputerowegoTester oprogramowania komputerowego weryfikuje poprawność działania oprogramowania oraz raportuje wykryte błędy i niezgodności ze specyfikacją.

Tester oprogramowania komputerowego weryfikuje poprawność działania programów komputerowych oraz raportuje wykryte błę"
251904,"Tester systemów teleinformatycznychOdpowiada za przeprowadzenie testów funkcjonalności i wydajności systemów teleinformatycznych; zajmuje się oceną możliwości i kompatybilności poszczególnych systemów, dostosowywaniem i opracowywaniem systemów teleinformatycznych do konkretnych aplikacji."
251905,"Specjalista systemów rozpoznawania mowyZajmuje się projektowaniem nowych zastosowań technologii rozpoznawania mowy; korzysta z istniejących rozwiązań technologii rozpoznawania mowy, ocenia je i wybiera najlepsze do danej sytuacji; odpowiada za implementowanie algorytmów wykorzystywanych w technologi"
251906,"Inżynier Internetu rzeczyInżynier Internetu rzeczy (Internet of Things, IoT) projektuje, buduje, testuje (w rozumieniu informatycznym i programistycznym) i wdrażana urządzenia IoT zanim trafią one do komercyjnego użytku."
251907,"Specjalista do spraw chmury obliczeniowej (cloud computing)Specjalista do spraw chmury obliczeniowej (cloud computing) zajmuje się projektowaniem aplikacji chmurowych, sporządza plany zamieszczania danych w chmurze, tworzy nowe rozwiązania korzystania z aplikacji chmurowych, administruje chmurą oraz"
251908,"Specjalista do spraw rozwoju i stosowania metod sztucznej inteligencjiSpecjalista do spraw rozwoju sztucznej inteligencji zajmuje się tworzeniem lub wdrażaniem usług opartych na sztucznej inteligencj, rozwiązywaniem problemów biznesowych lub badawczych, korzystając z przetwarzania języka naturalnego"
251909,"Specjalista do spraw uczenia maszynowegoSpecjalista do spraw uczenia maszynowego, zajmuje się budowaniem, rozbudową i obsługą baz danych; tworzeniem produktów opartych o technologie sztucznej inteligencji np. w analizie obrazów i danych transakcyjnych, projektuje oraz implementuje nowe algorytmy wys"
251910,"Specjalista do spraw wirtualnej rzeczywistościSpecjalista do spraw wirtualnej rzeczywistości zajmuje się projektowaniem rozwiązań przy użyciu języków umożliwiających programowanie aplikacji oraz urządzeń, odpowiada za ich wprowadzenie do komercyjnego zastosowania pod względem informatycznym oraz sku"
251911,"Specjalista do spraw informatyki przemysłowejSpecjalista do spraw informatyki przemysłowej, zajmuje się programowaniem oraz realizowaniem zadań związanych z ciągłym unowocześnianiem procesów produkcyjnych i szerokim wprowadzaniem do przemysłu inteligentnych systemów informatycznych."
251990,Pozostali analitycy systemów komputerowych i programiści gdzie indziej niesklasyfikowani
252101,"Administrator baz danychZarządza konkretną bazą danych i określa uprawnienia poszczególnych użytkowników, archiwizuje dane i odpowiada za prawidłowe działanie systemu, posługując się dokumentacją techniczną i programową danej bazy danych oraz programami narzędziowymi dostarczanymi przez jej twórcę ("
252102,Analityk baz danych (data scientist)Analityk baz danych (data scientist) odpowiada za raportowanie danych z systemów informatycznych; zajmuje się wsparciem użytkowników baz danych poprzez sporządzanie analiz na podstawienie dostępnych danych zgromadzonych w systemach informatycznych; bierze udział w
252103,Projektant baz danychAnalizuje i projektuje rozwiązania struktur bazodanowych oraz wymagań systemowych; zajmuje się budowaniem logicznego i fizycznego modelu danych oraz sporządzaniem specyfikacji mapowań pomiędzy systemami.
252190,Pozostali projektanci i administratorzy baz danych
252201,"Administrator systemów komputerowychOdpowiada za instalację i administrowanie systemami komputerowymi; zajmuje się nadzorowaniem pracy systemów komputerowych oraz przeprowadzaniem okresowego przeglądu i konserwacji systemów komputerowych; przydziela użytkownikom dostęp do systemów, oprogramowania it"
252202,"Administrator zintegrowanych systemów zarządzaniaOdpowiada za projektowanie, opracowywanie, instalację i administrowanie bazami danych i zintegrowanymi systemami zarządzania; zajmuje się nadzorowaniem pracy zintegrowanych systemów zarządzania oraz przeprowadzaniem okresowej konserwacji systemu."
252290,Pozostali administratorzy systemów komputerowych
252301,"Analityk sieci komputerowychZarządza pracą sieci komputerowej w zakładach przemysłowych, jednostkach handlowych i administracyjnych lub innych instytucjach, w zakresie działania sprzętu i pracowników przy nim zatrudnionych, posługując się dokumentacją techniczno-programową pracy sieci oraz regulamin"
252302,"Inżynier systemów i sieci komputerowychNadzoruje, projektuje i konstruuje systemy komputerowe oraz tworzy oprogramowanie systemowe, posługując się znajomością stosowanego sprzętu i metod programowania systemowego oraz dokumentacją i informacjami aplikacyjnymi uzyskiwanymi od producentów, w celu budo"
252390,Pozostali specjaliści do spraw sieci komputerowych
252901,"Specjalista bezpieczeństwa oprogramowaniaSpecjalista bezpieczeństwa oprogramowania identyfikuje zagrożenia, definiuje i wdraża procedury zapewniające bezpieczeństwo oprogramowania.

Specjalista bezpieczeństwa oprogramowania odpowiada za bezpieczne działanie oprogramowania wykorzystywanego w firmie"
252902,Specjalista do spraw cyberbezpieczeństwaSpecjalista do spraw cybebezpieczeństwa zajmuje się zarządzaniem bezpieczeństwem systemów teleinformatycznych przez wdrażanie i rozwój zabezpieczeń technicznych i informatycznych; odpowiada za aktualizację reguł bezpieczeństwa zaimplementowanych w systemach te
252903,"Specjalista do spraw systemów zarządzania bezpieczeństwem informacjiProjektuje, wdraża, utrzymuje i doskonali system zarządzania bezpieczeństwem informacji w organizacji; samodzielnie rozwiązuje problemy z zakresu organizacji, eksploatacji i zarządzania systemem bezpieczeństwa informacji w organizac"
252904,"Specjalista do spraw informatyki śledczejSpecjalista do spraw informatyki śledczej pobiera i analizuje informacje z komputerów, serwerów i innych rodzajów urządzeń do przetwarzania danych. Bada nośniki cyfrowe, które mogły zostać ukryte, zaszyfrowane lub uszkodzone, na potrzeby śledztwa i w celu zid"
252990,Pozostali specjaliści do spraw baz danych i sieci komputerowych gdzie indziej niesklasyfikowani
261101,"AdwokatŚwiadczy pomoc prawną poprzez obronę klienta w postępowaniu karnym albo reprezentuje klienta w postępowaniu przed sądem w sprawach cywilnych, z zakresu prawa rodzinnego i opiekuńczego, prawa drogowego, lub przed innymi organami (np. administracji państwowej, samorządowymi)."
261102,ProkuratorStrzeże praworządności oraz czuwa nad ściganiem osób winnych popełnienia przestępstw.
261103,"Radca prawnyWykonuje obsługę prawną jednostek organizacyjnych, w tym podmiotów gospodarczych, ze starannością wynikającą z wiedzy prawniczej oraz etyki zawodowej, udzielając porad i przygotowując opinie prawne, występując jako pełnomocnik stron w postępowaniu cywilnym lub administracyjnym."
261201,"SędziaProwadzi i rozstrzyga sprawy sądowe, wymierza sprawiedliwość bezstronnie według swego sumienia (przekonania) i zgodnie z przepisami prawa (z reguły z udziałem ławników albo sędziów zawodowych); rozstrzyga: w sądach powszechnych - sprawy z zakresu prawa karnego, cywilnego, rodzinnego i opiekuńc"
261901,Asystent prawnyProwadzi w zakładzie pracy obsługę prawną zakładu lub poszczególnych komórek organizacyjnych.
261902,"Asystent prokuratoraOdpowiada za samodzielne wykonywanie czynności administracyjnych związanych z prowadzonym i nadzorowanym przez prokuratora postępowaniem przygotowawczym w sprawach karnych, w tym także przygotowywaniem decyzji kończących prowadzone i nadzorowane postępowanie."
261903,"Asystent sędziegoOdpowiada za samodzielne wykonanie czynności administracji sądowej i czynności przygotowania spraw sądowych do ich rozpoznania. Zajmuje się sporządzaniem projektów zarządzeń, orzeczeń lub ich uzasadnień."
261904,Komornik sądowyPod kontrolą sądu wykonuje czynności egzekucyjne w sprawach cywilnych.
261905,"NotariuszJako osoba zaufania publicznego dokonuje czynności notarialnych, czyli czynności, którym strony są zobowiązane lub pragną nadać formę notarialną; czuwa nad przestrzeganiem praw i słusznych interesów stron oraz innych osób."
261906,"LegislatorUczestniczy w projektowaniu aktów normatywnych (prawotwórczych) przez organ uprawniony do wydania danego aktu (Sejm, Senat, Prezydent Rzeczypospolitej Polskiej, Rada Ministrów, Prezes Rady Ministrów, ministrowie, kierownicy centralnych organów administracji państwowej, wojewodowie, organy "
261907,"Radca Prokuratorii Generalnej Rzeczypospolitej PolskiejRadca wypełnia obowiązki określone w ustawie o Prokuratorii Generalnej Rzeczypospolitej Polskiej. Wykonuje czynności zastępstwa przed sądami, trybunałami i innymi organami orzekającymi oraz inne czynności związane z wykonywaniem zadań Prokurator"
261908,Referendarz sądowyProwadzi postępowanie sądowe w sprawach związanych z prowadzeniem ksiąg wieczystych i rejestrów sądowych; sprawdza warunki formalne pism wszczynających postępowanie dowodowe; wyznacza posiedzenia rozpatrujące wnioski o wpis w postępowaniu wieczystoksięgowym i rejestrowym; wydaje po
261909,"Doradca do spraw odszkodowańZajmuje się kompleksową obsługą klientów w zakresie spraw odszkodowawczych; udziela klientom porad, opinii i wyjaśnień oraz pomocy w dochodzeniu roszczeń odszkodowawczych; sporządza i prowadzi dokumentację niezbędną do prowadzenia sprawy odszkodowawczej; występuje w imien"
261910,Specjalista do spraw ochrony własności intelektualnejZajmuje się obroną praw autorskich treści dzieł zapisanych na nośnikach cyfrowych i tradycyjnych; zapobiega wykorzystywaniu dzieł w sposób sprzeczny z wolą ich autorów i wydawców; koordynuje system ochrony praw własności intelektualnej na polu pra
261911,"Analityk kryminalnyAnalityk kryminalny zajmuje się analizą danych dotyczących przestępstwa, przestępcy lub przestępczości oraz prognozowaniem odnoszącym się do tych obszarów zainteresowania."
261990,Pozostali specjaliści z dziedziny prawa gdzie indziej niesklasyfikowani
262101,"ArchiwistaPrzejmuje, przechowuje, porządkuje, zabezpiecza i udostępnia materiały archiwalne w sieci lub poza siecią archiwów państwowych."
262102,"MuzealnikPrzygotowuje ekspozycje dzieł sztuki lub przedmiotów zabytkowych, czuwa nad ich konserwacją i przechowywaniem; gromadzi, chroni, opracowuje, rozpowszechnia dzieła sztuki, przedmioty zabytkowe oraz różnego rodzaju okazy:"
262201,"Analityk informacji i raportów medialnychAnalityk informacji i raportów medialnych analizuje informacje ze środków masowego przekazu i na ich podstawie przygotowuje raport o przedmiocie analizy.

Celem pracy analityka informacji i raportów medialnych jest zbadanie i ocenienie wizerunku medialnego "
262202,"Analityk ruchu na stronach internetowychAnalityk ruchu na stronach internetowych analizuje ruch w serwisie internetowym i podejmuje działania mające na celu jego optymalizację w zakresie ilościowym i jakościowym.

Analityk ruchu na stronach internetowych jest zawodem o charakterze usługowym, celem"
262203,"BibliotekoznawcaGromadzi, opracowuje i udostępnia zbiory biblioteczne za pomocą metod, form i środków dostosowanych do typu biblioteki oraz potrzeb jej użytkowników; zajmuje się upowszechnianiem czytelnictwa."
262204,"Broker informacji (researcher)Broker informacji (researcher) zajmuje się pozyskiwaniem, oceną, analizą i dostarczaniem różnego typu informacji na zlecenie.

Broker informacji (researcher) jest zawodem o charakterze usługowym, polegającym na wyszukiwaniu, analizie i udostępnianiu informacji na zlec"
262205,"Menedżer zawartości serwisów internetowychMenedżer zawartości serwisów internetowych pozyskuje, weryfikuje, przetwarza i optymalizuje informacje oraz publikuje je w serwisach internetowych.

Menedżer zawartości serwisów internetowych jest zawodem o charakterze usługowym. Celem pracy menedżera jest"
262206,"Specjalista informacji naukowej, technicznej i ekonomicznejSpecjalista informacji naukowej, technicznej i ekonomicznej wyszukuje, analizuje, gromadzi, przetwarza oraz udostępnia i rozpowszechnia informacje.

Specjalista informacji naukowej, technicznej i ekonomicznej kompletuje, uzupełnia i aktual"
262207,"Specjalista zarządzania informacjąSpecjalista zarządzania informacją zajmuje się gromadzeniem, przetwarzaniem i dystrybucją informacji w środowisku pracy.

Specjalista zarządzania informacją to zawód o charakterze usługowym. Celem pracy specjalisty jest organizacja i zapewnienie sprawnego systemu "
262208,"Specjalista zarządzania dokumentacjąPlanuje, organizuje, i kontroluje proces gromadzenia, przechowywania, archiwizowania oraz udostępniania w organizacjach różnych typów (urzędy administracji publicznej, instytucje i organizacje społeczne, firmy produkcyjne itp.) dokumentacji urzędowej, w tym o wart"
262290,Pozostali bibliotekoznawcy i specjaliści zarządzania informacją
263101,"EkonometrykZajmuje się empiryczną weryfikacją praw ekonomicznych na podstawie pozyskanych wiarygodnych danych - najczęściej pochodzących z obserwacji statystycznej; analizuje relacje dotyczące zachowań podmiotów gospodarczych w aspekcie technicznym mikro- i makroekonomicznym, statystycznym i dynamic"
263102,"EkonomistaZajmuje się analizą porównawczą systemów ekonomicznych, podstaw, mechanizmów i efektywności ich funkcjonowania oraz implikacji dla polityki gospodarczej, oceną celów i narzędzi polityki makroekonomicznej, regionalnej i sektorowej państwa oraz ich skuteczności; bada skuteczność i efektywnoś"
263190,Pozostali ekonomiści
263201,"ArcheologZajmuje się badaniem i rekonstruowaniem minionych kultur, dziejów, a nawet wydarzeń z przeszłości na podstawie źródeł archeologicznych, historycznych i in.; poszukiwaniem, badaniem, dokumentowaniem, zabezpieczaniem i udostępnianiem światu naukowemu oraz szerokiej publiczności materialnych p"
263202,"EtnografProwadzi badania i opisuje ginące formy kultury ludowej, określa odrębności kulturowe różnych społeczności (plemiennych, etnicznych, zawodowych); zabezpiecza, kultywuje i popularyzuje twórczość ludową: literaturę, muzykę, zwyczaje, obrzędy oraz sztukę; prowadzi działalność dydaktyczną i nauk"
263203,"KulturoznawcaZajmuje się poznawaniem i upowszechnianiem historii oraz teorii kultury, prowadzi badania teoretyczne i empiryczne procesów i zjawisk kultury."
263204,"SocjologProwadzi badania w różnych subdyscyplinach socjologii (m.in. socjologii ogólnej, pracy, rodziny, prawa i patologii społecznej, oświaty i wychowania, kultury) oraz badania opinii społecznej i rynku, których przedmiotem jest struktura i funkcjonowanie wszelkich zbiorowości, grup społecznych, o"
263205,"AntropologBada zmienność cech biologicznych człowieka w czasie i w przestrzeni oraz wpływ, jaki na ową zmienność wywierają czynniki genetyczne, środowiska naturalnego i społeczno-kulturowego."
263206,"KryminologProwadzi badania empiryczne nad rozmiarami, etiologią, skutkami przestępczości oraz osobowością przestępców i ich ofiar; sporządza analizy i ekspertyzy kryminologiczne na potrzeby różnych instytucji (sądów, policji, zakładów karnych i resocjalizacyjnych) oraz organizacji społeczno-wychowaw"
263207,ReligioznawcaZajmuje się poznawaniem i upowszechnianiem historii i filozofii religii; prowadzi badania teoretyczne i empiryczne dotyczące religii występujących w świecie.
263290,"Pozostali archeolodzy, socjolodzy i specjaliści dziedzin pokrewnych"
263301,"FilozofZajmuje się kilkoma lub jedną z następujących dyscyplin filozoficznych: teorią bytu (ontologią), teorią poznania (epistemologią, gnoseologią), metodologią nauk, filozofią człowieka (antropologią filozoficzną), filozofią przyrody, historią filozofii, filozofią historii, etyką, estetyką, aksjol"
263302,"HistorykZajmuje się ustalaniem faktów procesu dziejowego, ich interpretacją oraz opisem działalności człowieka, społeczeństw i narodów w przeszłości korzystając z materiałów źródłowych."
263303,"Historyk sztukiZajmuje się dokumentacją i naukowym opracowaniem dzieł sztuki, badaniem ich stanu zabezpieczenia, autorstwa, autentyczności; poszukuje, gromadzi, chroni i rozpowszechnia dzieła sztuki."
263304,"PolitologProwadzi badania i opracowuje analizy dotyczące teorii polityki, systemów politycznych, historii polityki i myśli politycznej, stosunków międzynarodowych, instytucji i organizacji politycznych, postaw i zachowań społecznych w odniesieniu do decyzji politycznych i instytucji władzy (sejmu, r"
263305,"Specjalista polityki społecznejTworzy podstawy teoretyczne, na których opiera się polityka społeczna, oraz bada i analizuje rzeczywistość społeczną, tj. szeroko pojęte warunki życia społeczeństwa (źródła dochodów ludności, wielkość i strukturę spożycia, sytuację mieszkaniową, dostępność i jakość usł"
263306,"TeologZajmuje się systematycznym studium wiedzy teologicznej w wymiarze historycznym, dogmatycznym i praktycznym z następujących dziedzin teologii: dogmatyka, biblistyka, teologia moralna, teologia fundamentalna, teologia pastoralna, teologia ekumeniczna, teologia duchowości, liturgika, katechetyka,"
263390,"Pozostali filozofowie, historycy i politolodzy"
263401,"PsychologProwadzi badania, analizuje procesy psychiczne i zachowania indywidualne i grupowe ludzi oraz stosuje tę wiedzę w celu lepszego przystosowania jednostki lub grup do życia społecznego i rozwoju osobistego, edukacyjnego lub zawodowego; prowadzi działania profilaktyczne i terapeutyczne w stosu"
263402,Psycholog biznesuAnalizuje i ocenia zachowania ekonomiczne i rynkowe różnych grup społecznych wykorzystując wiedzę psychologiczną; określa wpływ reklamy na postawy konsumentów i sposoby budowania marki; kreuje wizerunek firmy; doradza pracodawcom jak podejmować ryzykowne i trudne decyzje; przygotowu
263403,"Psycholog klinicznyProwadzi badania diagnostyczne oraz działalność korekcyjno-wyrównawczą zaburzeń u dzieci i ludzi dorosłych w ramach: psychologii lekarskiej (u osób z zaburzeniami somatycznymi i psychicznymi), psychologii sądowej (u przestępców), defektologii (u osób ze zmianami w psychice wywołan"
263404,Psycholog organizacjiDiagnozuje i analizuje organizację pracy i kulturę organizacyjną firmy; lokalizuje źródła konfliktu i wskazuje sposoby ich rozwiązywania; organizuje proces selekcji i rekrutacji pracowników; bada kompetencje pracowników i wskazuje im drogi rozwoju zawodowego; stosuje psychologic
263405,"Psycholog sportowyWspiera zawodników w osiąganiu najlepszych wyników sportowych; rozwija ich kompetencje psychologiczne w zwalczaniu stresu i osiąganiu dobrych wyników; współpracuje z trenerem i buduje jego relacje z zawodnikiem; wyznacza cele, motywuje i kształtuje zachowania przydatne w trudnych m"
263406,"Psycholog wychowawczyBada i diagnozuje psychologiczne problemy nauczania i wychowania; prowadzi działalność korekcyjno-wychowawczą dzieci i młodzieży w celu usunięcia niedoborów rozwojowych oraz braków w wiadomościach, umiejętnościach i postawach dziecka; analizuje czynniki wpływające na naukę i prz"
263407,"Specjalista do spraw uzależnień od mediów cyfrowychDziała na rzecz osób, rodzin, grup i środowisk społecznych zagrożonych negatywnymi skutkami korzystania z Internetu i gier komputerowych monitoruje, diagnozuje i prognozuje zachowania i aktywność dzieci i młodzieży przebywania w cyberprzestrzeni; ws"
