class,desc
523090,Pozostali kasjerzy i sprzedawcy biletów Opis w opracowaniu Opis w opracowaniu
524101,"Modelka / model Prezentuje przed publicznością, kontrahentami lub środkach masowego przekazu zlecone produkty i wyroby przemysłu lekkiego, ciężkiego i spożywczego, kosmetyków oraz przedmiotów osobistego użytku w taki sposób, aby uwypuklić wszelkie zalety prezentowanego wyrobu; wykonuje prace modela / modelki twórczości artystycznej i reklamowej."
524201,Demonstrator wyrobów
524301,"Akwizytor Pozyskuje nowych klientów i prowadzi bezpośrednią sprzedaż różnego typu towarów i usług konsumentom, zazwyczaj w domu klienta, miejscu pracy lub w biurach, urzędach, na imprezach na wolnym powietrzu, poza stałymi punktami sprzedaży detalicznej; prowadzi osobistą prezentację produktu i udziela wyjaśnień przy pomocy różnego rodzaju materiałów reklamowych i promocyjnych takich jak: katalogi, próbki oferowanych towarów, ulotki, foldery, gadżety (długopisy, kalendarze, smycze do kluczy, koszulki, czapeczki z nazwą i logo firmy). utrzymywanie kontaktów ze stałymi klientami;przedstawianie swoim nabywcom aktualnych ofert produktów firmy;składanie i negocjowanie ofert;śledzenie rynku i analizowanie zachodzących zmian i składanie sprawozdań przełożonym;kontrolowanie zapasów magazynowych;odpowiednie zareklamowanie produktów firmy klientom zainteresowanym ich zakupem;pomoc w zakupie towaru i udzielanie konsultacji i porad potencjalnym nabywcom;analizowanie wszystkich możliwych form sprzedaży i poszukiwanie ciągle nowych możliwości;przekonanie klienta, że oferowany towar jest najlepszej jakości;utrzymywanie przyjaznych stosunków z klientem;sprawdzanie możliwości finansowych nabywców;dbanie o wzory, próbki, katalogi itp. oraz ich gromadzenie;ciągłe zdobywanie i poszerzanie wiedzy o towarze;dokonywanie rozliczeń finansowych z tytułu sprzedaży;zajmowanie się składanymi reklamacjami;uczestniczenie w promocji sprzedawanych towarów reprezentowanej przez siebie firmy w centrach handlowych, na targach, kiermaszach ulicznych;utrzymywanie korespondencji ze swoimi potencjalnymi klientami;prowadzenie aktualnych danych o swoich klientach;wyszukiwanie wciąż nowych nabywców. Brak"
524302,Konsultant/agent sprzedaży bezpośredniej
524390,Pozostali agenci sprzedaży bezpośredniej Opis w opracowaniu Opis w opracowaniu
524401,Ekspedytor sprzedaży wysyłkowej / internetowej Organizuje wysyłkę towaru do nabywcy: kompletuje i przygotowuje produkt zamówiony drogą pocztową i internetową. dokładne sprawdzanie zamówienia nabywcy z punktu widzenia możliwości jego realizacji; prowadzenie ewidencji zamówień;
524402,"Organizator obsługi sprzedaży internetowej Organizuje zaprojektowanie i utworzenie strony www. w internecie z wykorzystaniem specjalistycznych programów komputerowych, zawierającej szczegółowe informacje o oferowanych do sprzedaży towarach i usługach; rozpoznaje rynek pod względem oczekiwań klientów zainteresowanych zakupami przez Internet; udziela informacji klientom o towarach i usługach oraz o warunkach i formach sprzedaży; obsługuje klientów poprzez: przyjmowanie zamówień, przygotowanie zamówionego towaru w celu dostarczenia go do klienta, wystawienie faktury za towar, zorganizowanie niezwłocznego dostarczenia towaru do klienta, rozliczenie dokonanej transakcji. - organizowanie opracowania projektu strony www. w internecie i jego wdrożenia; - współpraca w przygotowaniu oferty sprzedaży z projektantem stron internetowych;"
524403,"Sprzedawca na telefon Odpowiada za sprzedaż bezpośrednią towarów i usług za pośrednictwem telefonu; zajmuje się oferowaniem towarów i usług w imieniu danej firmy poprzez podawanie charakterystyki proponowanego produktu oraz warunków sprzedaży w trakcie rozmowy z klientem przez telefon. kompleksowe obsługiwanie klientów przez telefon w zakresie sprzedaży poprzez dostarczenie klientowi pełnej informacji o sprzedawanych towarach i usługach (cena, nazwa, producent, właściwości, warunki gwarancji itp.);udzielanie dodatkowych informacji na życzenie klienta, doradzanie klientowi w wyborze danego towaru lub usługi;nawiązywanie i utrzymywanie kontaktów z klientami;przeprowadzanie przedsprzedażowych telefonicznych wywiadów z klientami na temat danego towaru lub usługi;wysyłanie ofert potencjalnym klientom;umawianie spotkań sprzedażowych;realizacja zamówień składanych przez klientów poprzez przekazanie informacji o sprzedanych towarach i usługach do działu sprzedaży wysyłkowej;realizowanie wyznaczanych celów sprzedażowych;tworzenie baz danych oraz obsługa systemu CRM;sporządzanie raportów posprzedażowych. współuczestniczenie w procesie opracowywania oferty sprzedaży danego towaru lub usługi."
524404,"Telemarketer W imieniu firmy zajmującej się sprzedażą towarów i usług, funduszy emerytalnych, ubezpieczeń itp. udziela telefonicznie informacji, umawia klientów na spotkania z agentami, przekonuje potencjalnych klientów o korzyściach z nabycia produktu lub usługi. zbieranie informacji o produkcie, usłudze oferowanej przez firmę, w imieniu której telefonuje do potencjalnego klienta;"
524490,Pozostali sprzedawcy (konsultanci) w centrach sprzedaży telefonicznej / internetowej Opis w opracowaniu Opis w opracowaniu
524502,Sprzedawca w stacji paliw
524601,Wydawca posiłków / bufetowy Obsługuje bufet / stanowisko do wydawania posiłków przygotowując i/lub wydając posiłki klientom; dba o porządek i czystość w miejscu pracy; doradza w zakresie wyboru napojów i potraw; sprzedaje asortyment bufetu i dokonuje rozliczeń z klientami.
524901,"Bukieciarz Wykonuje wieńce, kosze, wiązanki oraz dekoracje okolicznościowe z kwiatów i roślin świeżych, preparowanych i sztucznych. dobieranie odpowiednich kwiatów i roślin do danego wyrobu bukieciarskiego;"
524902,Doradca klienta
524903,Ekspedient w punkcie usługowym Zajmuje się obsługą klientów korzystających z punktu usługowego. przyjmowanie towarów od klientów; uzgadnianie z klientami zakresu świadczonych usług;
524905,Ekspedient stacji obsługi pojazdów Odpowiada za przyjmowanie zgłoszeń klientów w stacjach obsługi pojazdów; zajmuje się prowadzeniem dokumentacji związanej z procesem zakupu i sprzedaży usług i produktów w stacji obsługi pojazdów.
524906,"Pośrednik usług medycznych Pozyskuje pacjentów z innych krajów do świadczenia usług medycznych w krajowych klinikach, szpitalach i przychodniach; promuje usługi medyczne; organizuje grupę pacjentów na zabiegi do wybranej kliniki czy lekarza; zapewnia pacjentom transport, noclegi w hotelach, wyżywienie itp.; łączy świadczenia usług medycznych z usługami turystycznymi oraz ofertą kulturalną."
524990,Pozostali pracownicy sprzedaży i pokrewni gdzie indziej niesklasyfikowani Opis w opracowaniu Opis w opracowaniu
531102,"Opiekun dzieci na przejściach dla pieszych Nadzoruje dzieci podczas przechodzenia przez jezdnię w drodze z przystanku do szkoły i ze szkoły na przystanek w miejscach ruchliwych, często nieoznakowanych lub niebezpiecznych; zapoznaje dzieci z zasadami ruchu drogowego oraz zasadami przechodzenia przez jezdnię; zapewnia dzieciom bezpieczeństwo i opiekę podczas poruszania się na przejściach dla pieszych; sygnalizuje policji, straży miejskiej zarządowi dróg publicznych wszelkie nieprawidłowości w bezpiecznym poruszaniu się dzieci na drogach publicznych. zapoznawanie dzieci z zasadami ruchu drogowego oraz zasadami przechodzenia przez jezdnię: poruszania się chodnikiem lub lewą stroną drogi, przechodzenia po pasach lub tylko na zielonym świetle itp.;sygnalizowanie nadjeżdżającym pojazdom, za pomocą specjalnych oznakowań, konieczność zatrzymania się i przepuszczenia dzieci przez jezdnię;nadzorowanie przechodzenia dzieci przez jezdnię;zgłaszanie policji, straży miejskiej i zarządowi dróg publicznych konieczności poprawy oznakowania przejść dla pieszych: stanu sygnalizacji, znaków drogowych, pasów na przejściach dla pieszych itp. w celu poprawy bezpieczeństwa poruszania się dzieci na pasach;wzywanie pomocy w razie wypadku lub zagrożenia zdrowia i życia dzieci;uczestnictwo w szkoleniu w zakresie kierowania ruchem drogowym. Brak"
531103,"Opiekunka dzieci w drodze do szkoły Sprawuje opiekę nad dziećmi i młodzieżą przewożonymi autobusami (tzw. transportem specjalny zwanym „gimbusami” lub transportem publicznym) w drodze do szkoły i powrotu do domu, za które odpowiadają gminne władze samorządowe; zapewnia bezpieczeństwo dzieciom w czasie wsiadania do autobusu, w czasie jazdy oraz wysiadania z autobusu. zapoznanie się z rozkładem jazdy dowożenia dzieci do szkół;przebywanie i oczekiwanie na dzieci i młodzież na trasie przejazdu autobusu dowożącego dzieci do szkoły na przystankach ustalonych przez władze samorządowe;wprowadzanie dzieci i młodzieży do autobusu;przeprowadzanie dzieci (często przez ruchliwą jezdnię, ulicę) do autobusu lub z autobusu na przystanek;zapewnienie dzieciom bezpiecznego pobytu w autobusie: utrzymywanie porządku w czasie jazdy autobusem, zapobieganie drobnym incydentom, konfliktom między uczniami, zachowanie ciszy i spokoju dla kierowcy prowadzącego autobus;zapoznawanie dzieci z zasadami kultury zachowania w autobusie w czasie przejazdu do szkoły i powrotu do domu takimi jak: nie niszczenie pokrowców, nie otwieranie okien, nie otwieranie drzwi, nie wyrzucanie przedmiotów przez otwarte okna, nie hałasowanie, kulturalne odnoszenie się do kolegów, pomaganie młodszym dzieciom, dbałość o czystość w autobusie, siedzenie w wyznaczonych miejscach itp.;zapoznawanie dzieci z zasadami ruchu drogowego: poruszania się chodnikiem lub lewą stroną drogi, przechodzenia po pasach lub tylko na zielonym świetle itp.;wzywanie pomocy w razie wypadku autobusu lub choroby dziecka;udzielanie pierwszej pomocy w razie zagrożenia życia lub zdrowia przewożonych dzieci;współpraca z kierowcą autobusu dotycząca bezpiecznej jazdy w różnych warunkach pogodowych;kontaktowanie się z rodzicami dzieci, które sprawiają problemy wychowawcze i nie przestrzegają podstawowych zasad uczestnictwa w ruchu drogowym. Brak"
531104,"Opiekunka dziecięca domowa (niania) W warunkach domowych wykonuje zabiegi higieniczno-pielęgniarskie oraz czuwa nad prawidłowym rozwojem i bezpieczeństwem małych dzieci . planowanie pracy opiekuńczej, pielęgnacyjnej i wychowawczej na podstawie obserwacji własnej oraz rozmów z rodzicami lub opiekunami dziecka ; prowadzenie zabaw uwzględniających właściwy rozwój dziecka (zabawy manipulacyjne, ruchowe, konstrukcyjne, zajęcia muzyczne, plastyczne, zajęcia rozwijające mowę);"
531105,"Rodzic zastępczy Sprawuje okresową opiekę wychowawczą zwaną rodzinną pieczą zastępczą nad dzieckiem osieroconym, opuszczonym lub z rodziny pozbawionej (lub o ograniczonej) władzy rodzicielskiej gwarantując mu właściwe warunki wychowania i rozwoju: emocjonalnego, fizycznego i społecznego, właściwej edukacji i rozwoju zainteresowań, wypoczynku i organizacji czasu wolnego. gromadzenie dokumentacji o dziecku m. in.: odpisu aktu urodzenia dziecka, dokumentacji o stanie zdrowia dziecka, dokumentów szkolnych, diagnozy psychofizycznej dziecka itp.;zapewnienie dziecku całodobowej opieki i wychowania, w szczególności: warunków prawidłowego rozwoju fizycznego i zdrowotnego (wyżywienia, odpowiednich warunki bytowych i mieszkaniowych umożliwiających zaspokajanie jego indywidualnych potrzeb;zaspakajanie potrzeb emocjonalnych, rozwojowych, społecznych oraz religijnych, traktowanie dziecka w sposób sprzyjający poczuciu godności i wartości osobowej, dbałość o rozwój jego uzdolnień i zainteresowań;zapewnienie ochrony zdrowia dziecka (kontrolę stanu zdrowia i stanów chorobowych, zgłaszanie i leczenie chorób dziecka);dbałość o rozwój fizyczny dziecka, wytwarzanie nawyków rekreacyjnych i sportowych;przeciwdziałanie nieprawidłowościom w rozwoju fizycznym i psychicznym dziecka w ścisłej współpracy z sądem opiekuńczym, nauczycielami, poradnią zdrowia psychicznego oraz poradnią psychologiczno-pedagogiczną;czuwanie nad wypełnianiem przez dziecko obowiązku szkolnego (regularne uczęszczanie do szkoły na poziomie podstawowym, gimnazjalnym i ponadgimnazjalnym), kontrolę postępów w nauce, wyrównywanie braków rozwojowych i szkolnych oraz współpracę z nauczycielami;-wytwarzanie nawyków uczestnictwa w życiu kulturalnym, nawyków czytelniczych;kształtowanie cech charakterologicznych dziecka takich jak zdyscyplinowanie, punktualność, postaw prospołecznych i aktywności do uczestnictwa w organizacjach społecznych i młodzieżowych;utrzymywanie kontaktów z sądem opiekuńczym w sprawach ważnych dla podopiecznych (majątkowych, trudności wychowawczych itp..);zarządzanie majątkiem dziecka;zapewnianie ochrony przed arbitralną lub bezprawną ingerencją w życie prywatne dziecka;umożliwianie dziecku kontaktu z rodzicami i innymi osobami;systematyczne podnoszenia swoich kwalifikacji w sprawowaniu pieczy zastępczej, w szczególności przez udział w szkoleniach;współpraca z ośrodkiem adopcyjnym, koordynatorem rodzinnej pieczy zastępczej i organizatorem rodzinnej pieczy zastępczej. Brak"
531106,"Prowadzący rodzinny dom dziecka Prowadzi rodzinny dom dziecka dla maksymalnie 8 dzieci; zapewnia dzieciom rodzinną atmosferę i właściwe warunki rozwoju; stwarza warunki sprzyjające poczuciu bezpieczeństwa, stabilizacji i prawidłowego rozwoju dzieci; zaspokaja potrzeby emocjonalne dzieci, ze szczególnym uwzględnieniem potrzeb bytowych, zdrowotnych, edukacyjnych i kulturalno-rekreacyjnych, zapewnia opiekę wychowankom do czasu powrotu do rodziny, uregulowania sytuacji prawnej i adopcji lub uzyskania pełnoletności z możliwością przedłużenia opieki do czasu ukończenia szkoły, w której się uczą."
531107,"Opiekunka w żłobku / klubie dziecięcym Spełnia funkcje wychowawczo-opiekuńcze w stosunku do dzieci w wieku do 3 lat w żłobkach i klubach dziecięcych; organizuje zabawy, zajęcia plastyczne, muzyczne i ruchowe z elementami edukacji; zapewnia dziecku właściwą opiekę pielęgnacyjną oraz edukacyjną; współpracuje z rodzicami dziecka."
531108,"Dzienny opiekun małego dziecka Prowadzi zajęcia z dziećmi do lat trzech, nad którymi sprawuje opiekę w żłobku, klubie dziecięcym; ma pod swoją opieką maksymalnie pięcioro dzieci; zapewnia dziecku właściwą opiekę pielęgnacyjną oraz edukacyjną w warunkach bytowych zbliżonych do warunków domowych; korzysta z pomocy rodziców w sprawowaniu opieki nad dziećmi w czasie prowadzenia zajęć; prowadzi konsultacje i udziela porad rodzicom w zakresie pracy z dziećmi."
531190,Pozostali opiekunowie dziecięcy Opis w opracowaniu Opis w opracowaniu
531201,"Asystent nauczyciela dziecka cudzoziemca Wspiera integrację dzieci cudzoziemców (uchodźców, emigrantów itp.) w szkole; zapewnia pomoc psychologiczno-pedagogiczną uczniom wymagającym szczególnego wsparcia ze względu na słabą znajomość języka polskiego lub problemy adaptacyjne w środowisku szkolnym a w razie potrzeby - zajęć wyrównawczych z języka polskiego i innych przedmiotów, stosownie do ich potrzeb i możliwości. wspólnie z nauczycielem budowanie dobrego kontaktu dziecka z rówieśnikami w klasie szkolnej oraz między rodzicami uczniów a szkołą;informowanie rodziców o możliwości pomocy, z jakiej może skorzystać dziecko w nowych warunkach nauki, przebiegu nauki; absencji na zajęciach szkolnych, brakach edukacyjnych, problemach z kontaktowaniem się z kolegami itp.;zapewnienie wszechstronnej pomocy uczniom ze słabymi osiągnięciami szkolnymi;organizowanie dodatkowych zajęć z języka polskiego oraz działań na rzecz podtrzymywania tradycji narodowych dziecka cudzoziemca;rozwiązywanie problemów pojawiających się w trakcie pobytu dziecka w szkole; agresywne zachowanie, poczucie niskiej wartości, problemy z frekwencją, specyfika religijna i kulturowa dzieci cudzoziemskich;wypracowywanie zasad współpracy szkoły z rodzicami i opiekunami;kierowanie uczniów do poradni psychologiczno-pedagogiczną w celu udzielania dzieciom bezpośredniej pomocy psychologiczno - pedagogicznej i ich rodzicom w nowych warunkach życia;podtrzymanie poczucia tożsamości narodowej, etnicznej i językowej uczniów należących do mniejszości narodowych i etnicznych oraz społeczności posługującej się językiem regionalnym przez organizowanie imprez popularyzujących kulturę kraju dzieci cudzoziemców. Brak"
531202,Asystent nauczyciela przedszkola
531203,"Asystent edukacji romskiej Uczestniczy w działaniach na rzecz społeczności romskiej, zmierzających do poprawy stanu ich edukacji poprzez zapewnianie uczącym się dzieciom i młodzieży wszechstronnej opieki i pomocy w szkole i poza szkołą. -sprawowanie opieki nad dziećmi w czasie dojazdu do szkoły i powrotu ze szkoły do domu;-pomoc nauczycielom i pedagogom w rozpoznawaniu potrzeb i problemów poszczególnych uczniów;-ułatwianie komunikacji pomiędzy uczniami i nauczycielami;-zapewnianie łączności i współpracy pomiędzy szkołą i rodzicami;-podejmowanie działań mediacyjnych w sytuacjach trudnych i konfliktowych;-pomaganie uczniom w odrabianiu lekcji;-wykonywanie innych doraźnych zadań opiekuńczych i wychowawczych."
531204,"Asystent nauczyciela w szkole Wspiera nauczyciela lub wychowawcę świetlicy w prowadzeniu zajęć dydaktycznych, wychowawczych i opiekuńczych w klasach I – III w szkole podstawowej (w tym specjalnej i integracyjnej), w celu zapewnienia jak najlepszej opieki nad uczniami; opiekuje się dziećmi podczas lekcji, przerw, w trakcie zabaw, spacerów i wycieczek; zapewnia poczucie bezpieczeństwa dzieciom na zajęciach dydaktycznych i wychowawczych."
531290,Pozostali asystenci nauczycieli Opis w opracowaniu Opis w opracowaniu
532102,"Opiekun medyczny W sposób profesjonalny pomaga osobie chorej i niesamodzielnej zaspokoić jej podstawowe potrzeby życiowe; rozpoznaje i rozwiązuje problemy opiekuńcze osoby chorej i niesamodzielnej w różnym wieku; asystuje personelowi medycznemu podczas wykonywania zabiegów pielęgnacyjnych, pomaga mu 
i jednocześnie wspiera osobę chorą i niesamodzielną."
532190,Pozostały pomocniczy personel medyczny Opis w opracowaniu Opis w opracowaniu
532201,"Opiekunka domowa Wykonuje zadania związane z zapewnieniem bezpieczeństwa i zaspokojenia podstawowych potrzeb osób lub środowiska powierzonego jej opiece (dzieciom, osobom niepełnosprawnym, niezaradnym lub rodzinom przeciążonym obowiązkami) z wykorzystaniem sprzętu stanowiącego własność pracodawcy. dbanie o higienę podopiecznych, pomoc przy myciu, kąpielach i ubieraniu; dbanie o higienę i estetykę otoczenia: sprzątanie pomieszczeń i wietrzenie, mycie naczyń itp.;"
532202,"Siostra PCK Utrzymuje codzienny kontakt ze środowiskiem: dba o stan zdrowia i zaspokajanie podstawowych potrzeb chorych, niepełnosprawnych, samotnych i niezaradnych, dotkniętych wypadkami losowymi; wykonuje czynności pielęgnacyjne, gospodarcze, opiekuńcze i załatwia inne sprawy związane z bytem podopiecznych. dbanie o higienę pomieszczenia podopiecznego;"
532290,Pozostali pracownicy domowej opieki osobistej Opis w opracowaniu Opis w opracowaniu
532901,"Pomoc apteczna Pomaga w pracy farmaceutom w zakresie opieki nad urządzeniami, sprzętem, naczyniami, stanem pomieszczeń i stanowisk pracy, w organizowaniu pracy w aptece, magazynach aptecznych i laboratoriach farmaceutycznych. ­dbanie o higienę i podstawowe wyposażenie stanowisk pracy;"
532902,"Pomoc dentystyczna Pomaga lekarzowi stomatologowi i asystentkom stomatologicznym w działalności leczniczej w gabinecie dentystycznym i poradni stomatologicznej. wyznaczanie terminów usług w uzgodnieniu z lekarzem stomatologiem, otwieranie kart chorób pacjentów, prowadzenie ewidencji pacjentów (wg miejsca zamieszkania, numeru rejestru, układu alfabetycznego);"
532903,"Preparator medyczny Przygotowuje preparaty z tkanek ludzkich, zwierzęcych, roślinnych, związków chemicznych i ich mieszanin do badań naukowych oraz wykonuje czynności związane z konserwowaniem organizmów, organów i tkanek do celów dydaktycznych. ­- Krojenie materiału przeznaczonego do badań histologicznych na cienkie paski za pomocą mikrotomu lub innych aktualnie stosowanych metod;"
532904,"Sanitariusz szpitalny Udziela pomocy personelowi szpitalnemu w pielęgnowaniu chorych, dba o czystość chorych, pomaga przy ich transporcie, w przygotowaniu do operacji, w jej przeprowadzeniu, utrzymuje w czystości i porządkuje sale chorych oraz inne pomieszczenia szpitalne. mycie chorego i inne zabiegi higieniczne (czesanie, masaż, ścielenie łóżek, dostarczanie i podawanie posiłków);"
532905,"Zabiegowy balneologiczny Przygotowuje borowiny do zabiegów balneologicznych przez przetwarzanie surowca borowinowego; wykonuje zabiegi balneologiczne: kąpiele lecznicze, zabiegi wodolecznicze (hydroterapia), płukania lecznicze, leczenia borowiną, inhalacje w celu leczenia i rehabilitacji chorych. gromadzenie i przechowywanie surowca borowinowego; dostarczanie surowca borowinowego do miejsca wykonywania zabiegu (np. zakładu przyrodoleczniczego);"
532906,"Asystentka kobiety w czasie ciąży i porodu (doula) Udziela kobiecie w okresie ciąży, podczas porodu wsparcia emocjonalnego stwarzającego poczucie bezpieczeństwa. Przygotowuje i pomaga rodzącej w spożywaniu płynów. Masuje rodzącą. Ściśle współpracuje z osobą sprawującą opiekę nad kobietą podczas porodu (położna, lekarz)."
532990,Pozostali pracownicy opieki osobistej w ochronie zdrowia i pokrewni gdzie indziej niesklasyfikowani Opis w opracowaniu Opis w opracowaniu
541101,Strażak Wykonuje prace ratowniczo-gaśnicze oraz konserwacyjne i naprawcze urządzeń stanowiących wyposażenie techniczne jednostek ratowniczo-gaśniczych. wykonywanie czynności związanych z lokalizacją i gaszeniem pożarów; wykorzystywanie własności techniczno-taktycznych sprzętu pożarniczego podczas działań ratowniczo-gaśniczych;
541201,Strażnik w zakładzie dla nieletnich Jako mianowany pracownik resortu wymiaru sprawiedliwości zapewnia porządek i bezpieczeństwo w zakładach poprawczych oraz schroniskach dla nieletnich. legitymowanie (sprawdzanie tożsamości) osób przybywających lub opuszczających zakłady poprawcze bądź schroniska dla nieletnich (zwane dalej zakładami); zapewnienie bezpieczeństwa osobom osadzonym oraz innym osobom tam przebywającym;
541301,Funkcjonariusz Służby Ochrony Państwa Funkcjonariusz Służby Ochrony Państwa wykonuje obowiązki określone w ustawie o Służbie Ochrony Państwa. Sprawuje ochronę osób oraz obiektów i urządzeń ważnych ze względu na dobro i interes państwa (z wyłączeniem obiektów służących Ministrowi Obrony Narodowej i Ministrowi Sprawiedliwości) oraz prowadzi rozpoznanie pirotechniczno-radiologiczne obiektów Sejmu i Senatu; posiada ustawowe prawo stosowania środków przymusu bezpośredniego i broni palnej.
541306,Portier
541307,Pracownik ochrony fizycznej
541312,"Strażnik gminny / miejski Odpowiada za utrzymanie porządku publicznego i bezpieczeństwo mieszkańców gminy lub miasta; zajmuje się ochroną spokoju i porządku w miejscach publicznych, a także ochroną obiektów komunalnych i urządzeń użyteczności publicznej; czuwa nad porządkiem i kontroluje ruch drogowy w zakresie określonym w przepisach o ruchu drogowym. działanie na rzecz utrzymania porządku w miejscach publicznych;ujawnianie wykroczeń i ściganie ich sprawców;zabezpieczanie miejsca przestępstwa, katastrofy lub innego podobnego zdarzenia albo miejsc zagrożonych takim zdarzeniem przed dostępem osób postronnych lub zniszczeniem śladów i dowodów, do momentu przybycia właściwych służb, a także ustalenie, w miarę możliwości świadków zdarzenia;obsługa telefonu alarmowego nr 986, w tym przyjmowanie zgłoszeń i ich dokumentowanie, realizacja przyjętych zgłoszeń poprzez wydawanie poleceń dyżurnym oddziałów lub podległym patrolom oraz egzekwowanie ich wykonania;działanie na rzecz ochrony szkół i przedszkoli, w szczególności kontrola terenów w pobliżu placówek w celu wyeliminowania osób zagrażających bezpieczeństwu i zdrowiu dzieci, zwracanie uwagi na niekulturalne zachowanie (wulgarne słownictwo, palenie papierosów, itp.), czuwanie nad porządkiem i kontrola ruchu drogowego w obrębie placówek (prawidłowe parkowanie, właściwe oznakowanie dróg), współpraca z dyrektorem szkoły, pedagogiem szkolnym i nauczycielami w zakresie sprawowania nadzoru nad dziećmi w czasie przerw międzylekcyjnych, urządzanie prelekcji i pogadanek na tematy związane z bezpieczeństwem i zagrożeniami;współpraca i współdziałanie z policją w celu utrzymania porządku publicznego oraz z właściwymi podmiotami w zakresie ratowania życia i zdrowia obywateli, a także z organizacjami i innymi służbami w związku z koniecznością zapewnienia porządku podczas zgromadzeń i imprez publicznych;współpraca z jednostkami organizacyjnymi urzędu;działanie na rzecz ochrony urzędu i podległych gminnych jednostek organizacyjnych;konwojowanie dokumentów, przedmiotów wartościowych lub wartości pieniężnych dla potrzeb gminy;kontrolowanie ruchu drogowego zgodnie z uprawnieniami określonymi w przepisach o ruchu drogowym;kontrolowanie przestrzegania ładu i porządku w punktach sprzedaży napojów alkoholowych oraz w ich najbliższym otoczeniu;kontrolowanie stanu czystości i estetyki miejsc publicznych;kontrolowanie wywiązywania się właścicieli i zarządców nieruchomości z obowiązków wynikających z regulaminów utrzymania czystości i porządku;patrolowanie terenów zielonych;kontrolowanie oczyszczania przystanków komunikacyjnych ze śniegu i lodu oraz usuwania odpadów komunalnych i innych zanieczyszczeń na tych terenach;kontrolowanie utrzymywania czystości i porządku na drogach publicznych i wewnętrznych;kontrolowanie wywiązywania się z obowiązków osób utrzymujących zwierzęta domowe. Brak"
541313,"Strażnik straży marszałkowskiej Zapewnia ochronę terenu i budynków zarządzanych przez Kancelarię Sejmu i Senatu. pełnienie służby na wyznaczonych posterunkach, stosownie do obowiązujących w tym zakresie przepisów wewnętrznych;"
541314,"Funkcjonariusz straży ochrony kolei Prowadzi działania interweniujące mające na celu ochronę życia, zdrowia i dóbr osobistych i mienia pasażerów korzystających z usług kolei; na bieżąco monitoruje teren dworca kolejowego, stacji towarowych i osobowych, szlaków kolejowych i innych bezpośrednio podlegających PKO; chroni mienie kolejowe i powierzone kolei; sprawuje nadzór nad przestrzeganiem przepisów o porządku na obszarze kolejowym z możliwością użycia broni palnej; psów służbowych oraz dostępnych środków łączności. nakładanie w trybie obowiązujących przepisów grzywny w drodze mandatu karnego;-legitymowanie lub stwierdzanie w inny sposób tożsamości osób, które przekroczyły przepisy na obszarze kolejowym;zatrzymywanie winnego dokonania przestępstwa lub wykroczenia na obszarze kolejowym i odprowadzenie go przymusowo do najbliższej jednostki policji;kontrolowanie stanu zabezpieczenia mienia kolejowego i towarów powierzonych kolei do przechowywania lub przewozu;uczestniczenie w akcjach profilaktycznych i represyjnych o charakterze porządkowym i przeciwkradzieżowym;przeciwdziałanie mają na celu kradzież złomu, węgla, koksu, przesyłek wartościowych, sieci trakcyjnej, trakcji kabli, miedzi i innych wartościowych przedmiotów;współdziałanie z policją, żandarmerią wojskową i strażą graniczną;przeprowadzanie zasadzki, odbywanie patroli obchodowych i rajdujących w pociągach, na dworcach oraz pełnienia służby a posterunkach stałych;wykorzystywanie w trakcie pełnienia służby broni palnej, ręcznych miotaczy gazu i psów służbowych;posługiwanie się środkami łączności i transportu. Brak"
541315,"Technik ochrony fizycznej osób i mienia Chroni życie i zdrowie powierzonych osób oraz ich mienia; zapewnia porządek wewnątrz obiektów, w których odbywają się imprezy masowe; bierze udział 
w konwojowaniu wartości pieniężnych oraz innych cennych przedmiotów."
541316,Operator kontroli bezpieczeństwa Opis w opracowaniu Opis w opracowaniu
541317,Pracownik obsługi monitoringu
541390,Pozostali pracownicy ochrony osób i mienia Opis w opracowaniu Opis w opracowaniu
541902,"Ratownik górniczy Bierze udział w akcjach niesienia pomocy w razie zagrożenia życia lub zdrowia osób znajdujących się w zakładzie górniczym, a także w razie zagrożenia bezpieczeństwa ruchu zakładu górniczego wskutek: pożaru, wybuchu gazów, pyłu węglowego lub pyłów siarkowych, wyrzutu gazów i skał, wdarcia się wody do kopalni, obwału, zawału lub tąpnięcia, erupcji otworowej lub wydzielania się siarkowodoru lub awarii energomechanicznej; wykonuje prace profilaktyczne mające na celu zapobieganie bezpośredniemu zagrożeniu bezpieczeństwa pracowników lub ruchu zakładu górniczego; w akcjach ratowniczych wykorzystuje specjalistyczny sprzęt oraz inne urządzenia energomechaniczne."
541903,Ratownik górski Indywidualnie lub w zespole inicjuje i uczestniczy w górskich akcjach ratowniczych: bierze udział w działalności profilaktycznej i informacyjnej związanej z bezpiecznym przebywaniem w górach. reagowanie na wszelkie sygnały wzywania pomocy;
541904,Ratownik morski Wykonuje zadania związane z poszukiwaniem i ratowaniem życia ludzkiego na morzu oraz zwalczaniem zagrożeń i zanieczyszczeń środowiska morskiego.
