code,var,desc
611203,occupation_description,"Sadownicy wykonują specjalistyczne zadania związane z obserwacją, zdrowiem i konserwacją drzew."
611203,skills,monitorować zdrowie drzew; monitorować grunty; wspinać się na drzewa; kontrolować stan drzew; dokonywać oprysków pestycydami; obsługiwać technologie geoprzestrzenne; gatunki roślin; wykonywać olinowanie drzewa w powietrzu; dokonywać przerzedzenia lasów; przepisy dotyczące zdrowia i bezpieczeństwa; nawozić; oceniać zagrożenia związane z wycinką i zasadzaniem lasów; chronić lasy; przycinać drzewa; sadzić rośliny zielone; kontrolować choroby drzew; pielęgnacja i ochrona drzew; wykonywać czynności kontrolne w odniesieniu do chorób i szkodników; obsługiwać piłę łańcuchową; oszacowywać szkody; doglądać drzew; doradzać w kwestiach związanych z drzewami; chronić różnorodność biologiczną; chronić drzewa; ekologia leśna udzielać wsparcia przy identyfikacji drzew; podejmować samodzielne decyzje operacyjne; dbać o sprzęt leśny; systemy informacji geograficznej; przepisy dotyczące leśnictwa; wpływ zmiany klimatu; sporządzać sprawozdania techniczne dotyczące drzew
612104,occupation_name,hodowca owiec
612104,occupation_alternative_names,baca; hodowca owczy; hodowca zwierząt; hodowcy owiec
612104,occupation_description,Hodowcy owiec nadzorują chów i codzienną opiekę nad owcami. Dbają o zdrowie i dobrostan owiec.
612104,skills,"utylizować martwe zwierzęta; monitorować zwierzęta gospodarskie; przetwarzać produkty mleczne; gatunki zwierząt gospodarskich; udzielać zwierzętom pierwszej pomocy; zarządzać higieną zwierząt; żywić zwierzęta; strzyc w celu otrzymania wełny; przepisy dotyczące dobrostanu zwierząt; prowadzić rejestr podejmowanych czynności zawodowych; zarządzać hodowlą owiec; pomagać w transporcie zwierząt; wybierać zwierzęta gospodarskie; asystować przy narodzinach zwierzęcia; podawać określone leki w celu zwiększenia potencjału rozrodczego; monitorować dobrostan zwierząt; poddawać zwierzęta leczeniu; przepisy dotyczące zdrowia i bezpieczeństwa; zarządzać zwierzętami gospodarskimi; obsługiwać sprzęt wykorzystywany w gospodarstwie rolnym; zarządzać zdrowiem i dobrostanem zwierząt gospodarskich; kontrolować ruch zwierząt; opiekować się młodymi zwierzętami; zarządzać bezpieczeństwem biologicznym zwierząt; karmić zwierzęta gospodarskie; żywienie zwierząt; symptomy choroby u zwierząt; prowadzić dokumentację dotyczącą zwierząt; rozmnażanie zwierząt gospodarskich; utrzymywać miejsca, w których przetrzymuje się zwierzęta, w odpowiednim stanie dobrostan zwierząt; oceniać stopień odżywienia zwierząt; organizować ćwiczenia dla zwierząt; oceniać sposób zarządzania zwierzętami; utrzymywać sprzęt; doradzać w kwestii dobrostanu zwierząt; doradzać w kwestii zakupu zwierząt; doradzać klientom w kwestii prawidłowej opieki nad zwierzętami domowymi; oceniać zachowanie zwierząt; komputerowe systemy żywienia zwierząt; dbać o dobrostan zwierząt w trakcie transportu; tresować zwierzęta; współpracować z weterynarzami"
612105,occupation_name,hodowca trzody chlewnej
612105,occupation_alternative_names,hodowca zwierząt; hodowca chlewnej trzody; hodowca świń; specjalista ds. trzody chlewnej; hodowcy trzody chlewnej
612105,occupation_description,Hodowcy trzody chlewnej nadzorują chów i codzienną opiekę nad trzodą chlewną. Dbają o zdrowie i dobrostan trzody chlewnej.
612105,skills,"zarządzać zdrowiem i dobrostanem zwierząt gospodarskich; karmić zwierzęta gospodarskie; gatunki zwierząt gospodarskich; zarządzać higieną zwierząt; kontrolować ruch zwierząt; utylizować martwe zwierzęta; podawać określone leki w celu zwiększenia potencjału rozrodczego; zarządzać zwierzętami gospodarskimi; zarządzać bezpieczeństwem biologicznym zwierząt; utrzymywać miejsca, w których przetrzymuje się zwierzęta, w odpowiednim stanie; udzielać zwierzętom pierwszej pomocy; opiekować się młodymi zwierzętami; żywić zwierzęta; obsługiwać sprzęt wykorzystywany w gospodarstwie rolnym; zarządzać hodowlą świń; rozmnażanie zwierząt gospodarskich; monitorować zwierzęta gospodarskie; poddawać zwierzęta leczeniu; przepisy dotyczące zdrowia i bezpieczeństwa; monitorować dobrostan zwierząt; prowadzić rejestr podejmowanych czynności zawodowych; przeprowadzać specjalne procedury dotyczące świń; asystować przy narodzinach zwierzęcia; przepisy dotyczące dobrostanu zwierząt; wybierać zwierzęta gospodarskie; symptomy choroby u zwierząt; prowadzić dokumentację dotyczącą zwierząt; pomagać w transporcie zwierząt; żywienie zwierząt gospodarskich; żywienie zwierząt oceniać sposób zarządzania zwierzętami; doradzać w kwestii zakupu zwierząt; doradzać klientom w kwestii prawidłowej opieki nad zwierzętami domowymi; doradzać w kwestii dobrostanu zwierząt; komputerowe systemy żywienia zwierząt; tresować zwierzęta; dobrostan zwierząt; współpracować z weterynarzami; oceniać stopień odżywienia zwierząt; dbać o dobrostan zwierząt w trakcie transportu; organizować ćwiczenia dla zwierząt; utrzymywać sprzęt; oceniać zachowanie zwierząt"
612107,occupation_name,hodowca zwierząt futerkowych
612107,occupation_alternative_names,hodowcy zwierząt futerkowych; hodowca małych zwierząt futerkowych; hodowca futerkowych zwierząt; specjalista ds. zwierząt futerkowych; hodowca zwierząt
612107,occupation_description,Hodowcy zwierząt futerkowych nadzorują chów i codzienną opiekę nad zwierzętami futerkowymi. Dbają o zdrowie i dobrostan zwierząt futerkowych.
612107,skills,"rozmnażanie zwierząt gospodarskich; przepisy dotyczące zdrowia i bezpieczeństwa; obsługiwać sprzęt wykorzystywany w gospodarstwie rolnym; pomagać w transporcie zwierząt; dokonywać uboju zwierząt futerkowych; podawać określone leki w celu zwiększenia potencjału rozrodczego; prowadzić dokumentację dotyczącą zwierząt; zarządzać zwierzętami gospodarskimi; symptomy choroby u zwierząt; poddawać zwierzęta leczeniu; karmić zwierzęta gospodarskie; asystować przy narodzinach zwierzęcia; udzielać zwierzętom pierwszej pomocy; zarządzać higieną zwierząt; zarządzać bezpieczeństwem biologicznym zwierząt; skórować zwierzęta; zarządzać zdrowiem i dobrostanem zwierząt gospodarskich; żywienie zwierząt; utrzymywać miejsca, w których przetrzymuje się zwierzęta, w odpowiednim stanie; wybierać zwierzęta gospodarskie; monitorować zwierzęta gospodarskie; żywić zwierzęta; utylizować martwe zwierzęta; przepisy dotyczące dobrostanu zwierząt; monitorować dobrostan zwierząt; prowadzić rejestr podejmowanych czynności zawodowych; kontrolować ruch zwierząt; gatunki zwierząt gospodarskich; opiekować się młodymi zwierzętami dbać o dobrostan zwierząt w trakcie transportu; komputerowe systemy żywienia zwierząt; tresować zwierzęta; oceniać sposób zarządzania zwierzętami; oceniać zachowanie zwierząt; oceniać stopień odżywienia zwierząt; dobrostan zwierząt; współpracować z weterynarzami; doradzać w kwestii dobrostanu zwierząt; doradzać klientom w kwestii prawidłowej opieki nad zwierzętami domowymi; utrzymywać sprzęt; doradzać w kwestii zakupu zwierząt"
612203,occupation_name,sekser drobiu
612203,occupation_alternative_names,pracownik sprawdzający płeć drobiu; sekserka drobiu; sekserzy drobiu; sekser kur; sekser drobiowy; sekser indyków
612203,occupation_description,"Sekserzy drobiu to wyspecjalizowani pracownicy pracujący w gospodarstwach zajmujących się hodowlą drobiu, którzy ustalają płeć zwierząt w celu oddzielenia samców od samic."
612203,skills,zasady selekcji zwierząt gospodarskich; łapać drób; przepisy dotyczące dobrostanu zwierząt; bezpieczeństwo biologiczne; zarządzać higieną zwierząt; określać płeć zwierzęcia; wybierać zwierzęta gospodarskie; nawiązywać bezpieczny kontakt ze zwierzętami kontrolować choroby zwierząt gospodarskich; karmić zwierzęta gospodarskie; rozmnażanie zwierząt gospodarskich; żywienie zwierząt; zarządzać zdrowiem i dobrostanem zwierząt gospodarskich; monitorować zwierzęta gospodarskie; systemy chowu zwierząt gospodarskich; kryteria jakości dotyczące produkcji pasz dla zwierząt gospodarskich; gatunki zwierząt; żywienie zwierząt gospodarskich; gatunki zwierząt gospodarskich
613002,occupation_name,zarządca gospodarstwa rolnego
613002,occupation_alternative_names,zarządca gospodarstwa rolniczego; kierownik gospodarstwa rolniczego; zarządca rolny; kierownik gospodarstwa rolnego; rolnik; zarządcy gospodarstwa rolnego; zarządcy gospodarstw rolnych; zarządca rolnego gospodarstwa; zarządca w gospodarstwie rolnym; kierownik rolnictwa; kierownik rolnego gospodarstwa; kierownik w gospodarstwie rolnym
613002,occupation_description,"Zarządcy gospodarstwa rolnego planują i organizują codzienne operacje, pozyskiwanie zasobów i zarządzanie działalnością gospodarstw zajmujących się hodowlą zwierząt."
613002,skills,oceniać konieczność stosowania nowych technologii uprawy; zarządzać dostawami rolnymi; przedstawiać prezentację na temat gospodarstw; zarządzać przedsiębiorstwem produkcyjnym; wprowadzać na rynek produkty rolne; nadzorować przestrzeganie procedur higienicznych w obiektach rolnych; obsługiwać sprzęt wykorzystywany w gospodarstwie rolnym; zapobieganie zanieczyszczeniom; negocjować umowy pożyczki; zarządzać produktami rolnymi; zasady produkcji agronomicznej; polityka ochrony środowiska; zarządzanie działalnością rolną zarządzać planami wykorzystania organicznych produktów ubocznych; zwalczanie szkodników roślin; dbać o wyposażenie gospodarstwa rolnego; zwierzęta gospodarskie; zarządzać zdrowiem i dobrostanem zwierząt gospodarskich; monitorować plany wypasania zielonką; obsługiwać komputer; dbać o zdrowie roślin; tworzyć programy na rzecz poprawy jakości gleby i roślin; zarządzać zwierzętami gospodarskimi; wdrażać strategie sprzedaży; oszacowywać koszty zbiorów; zgłaszać przypadki zanieczyszczenia; zarządzać planami przechowywania organicznych produktów ubocznych; wdrażać strategie marketingowe; dbać o odżywienie gleby roślin; gatunki zwierząt gospodarskich; opracowywać plany ochrony upraw; szkolić pracowników; zajmowanie się produktami chemicznymi do gleby i roślin; zwalczanie chorób roślin; zarządzać mechanicznie sterowanymi środowiskami produkcji zwierzęcej
711902,occupation_name,pracownik z uprawnieniami do pracy na wysokości
711902,occupation_alternative_names,pracownica z uprawnieniami do pracy na wysokości; operator podestów ruchomych
711902,occupation_description,Pracownicy z uprawnieniami do pracy na wysokości specjalizują się w pracach na wysokości i bezpiecznie wspinają się po elewacji budynków i struktur w celu wykonania prac o krytycznym znaczeniu.
711902,skills,"wykonywać pracę z zawieszonego w powietrzu kosza dostępowego; budować pomosty robocze; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach; zwracać uwagę na innych wspinaczy; wykonywać pracę w ergonomiczny sposób; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; przeprowadzać inspekcje sprzętu do wspinaczki; wykonywać pracę w ramach ekipy budowlanej; korzystać ze środków ochrony indywidualnej w sektorze budowlanym; budować rusztowania; przeprowadzać inspekcje materiałów budowlanych; obsługiwać urządzenia, będąc zawieszonym na linie; sprzęt do wspinaczki kłaść cegły; montować materiał izolacyjny; przeprowadzać inspekcje prac malarskich; przeprowadzać inspekcje rusztowań; malować powierzchnie; ocena ryzyka w zakresie czyszczenia okien; czyścić powierzchnie szklane; piaskować powierzchnie; przycinać żywopłoty i drzewa; przeprowadzać inspekcje izolacji; czyścić fasady budynków; przeprowadzać inspekcje dachów; wstawiać okna; przeprowadzać inspekcje turbin wiatrowych; prowadzić rejestr postępów prac; prowadzić osobistą dokumentację administracyjną; przeprowadzać inspekcje prac murarskich; przeprowadzać inspekcje konstrukcji betonowych; prowadzić misje poszukiwawczo-ratownicze; wznosić tymczasowe obiekty infrastrukturalne na placu budowy"
711903,occupation_name,monter rusztowań
711903,occupation_description,"Monterzy rusztowań montują rusztowania i platformy, aby umożliwić bezpieczne wykonanie robót budowlanych na wysokości."
711903,skills,korzystać ze środków ochrony indywidualnej w sektorze budowlanym; przeprowadzać inspekcje materiałów budowlanych; budować pomosty robocze; rozmieszczać balustrady i podpórki; wykonywać pracę w ergonomiczny sposób; interpretować plany dwuwymiarowe; rozpoznawać oznaki korozji; wykonywać pracę w ramach ekipy budowlanej; rozmieszczać podwaliny; elementy rusztowania; budować rusztowania; demontować rusztowania; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; interpretować plany trójwymiarowe; rozpoznawać oznaki gnicia drewna; rozmieszczać płyty fundamentowe; korzystać z przyrządów pomiarowych; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach prowadzić rejestr postępów prac; przepisy dotyczące wyrobów budowlanych; wznosić tymczasowe obiekty infrastrukturalne na placu budowy; mocować ładunki; planować budowę rusztowań; montować rusztowania typu pump jack; zajmować się przychodzącymi materiałami budowlanymi; transportować materiały budowlane; przeprowadzać inspekcje rusztowań; rozmieszczać wysuwnice; narzędzia mechaniczne; prowadzić osobistą dokumentację administracyjną; posługiwać się bezpiecznie maszynami
711904,occupation_name,pracownik rozbiórkowy
711904,occupation_description,"Pracownicy rozbiórkowi obsługują sprzęt do rozbiórki. W bezpieczny sposób niszczą budynki i usuwają ich pozostałości, umożliwiając wykorzystanie terenu do innych celów."
711904,skills,narzędzia mechaniczne; zabezpieczać strefę pracy; wykonywać pracę w ergonomiczny sposób; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; obsługiwać ciężkie maszyny budowlane bez nadzoru; rozpoznawać zagrożenia związane z towarami niebezpiecznymi; utylizować odpady inne niż niebezpieczne; prowadzić ciężkie ruchome maszyny budowlane; reagować na zdarzenia w krótkim czasie; obsługiwać wiertarkę udarową pneumatyczną; zapobiegać uszkodzeniom obiektów użyteczności publicznej; utrzymywać ciężki sprzęt budowlany w dobrym stanie; wykonywać pracę w ramach ekipy budowlanej; transportować materiały budowlane; wyburzać budynki; korzystać ze środków ochrony indywidualnej w sektorze budowlanym utylizować odpady niebezpieczne; wznosić tymczasowe obiekty infrastrukturalne na placu budowy; przepisy w zakresie usuwania azbestu; techniki rozbiórki; obsługiwać czerparkę; prowadzić rejestr postępów prac; sortować odpady; obsługiwać rozbijarkę kulową; kierować procesem obsługi ciężkiego sprzętu budowlanego; zabezpieczać ciężki sprzęt budowlany; prowadzić osobistą dokumentację administracyjną; dokonywać selektywnej rozbiórki; techniki wykopaliskowe; obsługiwać urządzenia do cięcia laserowego; mocować ładunki; ochrona radiologiczna; techniki dekontaminacji; obsługiwać tlenowy palnik do cięcia; obsługiwać palnik do cięcia plazmowego; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach
712302,occupation_name,monter sufitów
712302,occupation_alternative_names,monter sufitów podwieszanych
712302,occupation_description,Monterzy sufitów instalują sufity w budynkach. Stosują różne techniki w zależności od sytuacji – na przykład jeśli szczególnie ważna jest odporność ogniowa lub gdy potrzebna jest przestrzeń między sufitem podwieszanym a następnym piętrem – lub specjalizują się w jednej z nich.
712302,skills,montować profile budowlane; transportować materiały budowlane; wykonywać pracę w ergonomiczny sposób; korzystać ze środków ochrony indywidualnej w sektorze budowlanym; malować powierzchnie; układać mur suchy; czyścić sprzęt do malowania; kłaść płytki sufitowe; instalować sufity podwieszane; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; przeprowadzać inspekcje materiałów budowlanych; chronić powierzchnie w trakcie prac budowlanych; zalepiać mur suchy taśmą uszczelniającą; korzystać z przyrządów pomiarowych; dbać o porządek w miejscu pracy odpowiadać na wnioski o dokonanie wyceny; doradzać w kwestiach związanych z materiałami budowlanymi; rodzaje stropów; mieszać farby; łączyć elementy drewniane; obliczać zapotrzebowanie na materiały budowlane; prowadzić rejestr postępów prac; instalować elementy drewniane w budynkach; zamawiać materiały budowlane; kłaść kasetony; montować materiał izolacyjny; korzystać z bloku kotwiącego; montować sufity napinane; odbijać linie proste sznurkiem traserskim; prowadzić osobistą dokumentację administracyjną; monitorować poziom zapasów; zajmować się przychodzącymi materiałami budowlanymi
712503,occupation_name,szklarz samochodowy
712503,occupation_alternative_names,monter szyb samochodowych
712503,occupation_description,"Szklarze samochodowi montują szyby w pojazdach silnikowych z uwzględnieniem specyfikacji producenta samochodu, takich jak rodzaj szkła, grubość, wielkość i kształt. Zamawiają i dokonują przeglądu szyb w poszczególnych modelach samochodowych i przygotowują uszkodzone powierzchnie do montażu nowego szkła."
712503,skills,badać uszkodzone szyby przednie; rozwiązywać problemy; czyścić zewnętrzne części pojazdu; nakładać podkład; montować szyby przednie; nosić odpowiednie elementy wyposażenia ochronnego; polerować szyby przednie; przestrzegać norm bezpieczeństwa i higieny pracy; usuwać szyby przednie montować gumowe panele uszczelniające; zamawiać dostawę; identyfikować potrzeby klientów; zarządzać dostawami; ciąć szkło; używać spoiwa uretanowego do mocowania szyb przednich; naprawiać wycieraczki szyby przedniej; naprawiać drobne uszkodzenia szyb przednich; montować zapory piankowe na ogumieniu szyb przednich; wygładzać krawędzie tafli szklanych; procesy obróbki strumieniowo-ściernej; poddawać przedmioty obrabiane obróbce wstępnej; prowadzić rejestr postępów prac
712603,occupation_name,monter instalacji gazowych
712603,occupation_description,"Monterzy instalacji gazowych instalują i konserwują urządzenia i instalacje gazowe w obiektach lub budynkach. Montują urządzenia zgodnie z przepisami, naprawiają usterki oraz badają wycieki i inne problemy. Dokonują przeglądów urządzeń i doradzają w zakresie użytkowania i serwisowania urządzeń i instalacji gazowych."
712603,skills,montować gazociągi metalowe; paliwo gazowe; interpretować wymogi techniczne; gaz ziemny; zapewniać prawidłowe ciśnienie gazów; przeprowadzać inspekcje rurociągów; naprawiać rurociągi; rozwiązywać problemy związane z awarią sprzętu; naprawiać urządzenia grzewcze; rodzaje rurociągów; przygotowywać rury miedziane do wykorzystania w gazociągu; obsługiwać kocioł prowadzić rejestr postępów prac; sięgać do zasobów technicznych; odpowiadać na wnioski o dokonanie wyceny; przewidywać konserwację instalacji; instalować grzejniki gazowe; monitorować urządzenia zapewniające dostęp do mediów; charakterystyka energetyczna budynków; korzystać ze środków ochrony indywidualnej; zapewniać odpowiednie chłodzenie urządzeń; instalować urządzenia zapewniające dostęp do mediów; ciąć wyroby metalowe; korzystać z urządzeń spawalniczych; odczytywać wskazania gazomierza
712604,occupation_name,monter instalacji i urządzeń sanitarnych
712604,occupation_description,"Monterzy instalacji i urządzeń sanitarnych instalują elementy łazienkowe. Wykonują niezbędne pomiary, przygotowują pomieszczenie, usuwają w razie potrzeby stare elementy, a następnie instalują nowe wyposażenie łazienki wraz z podłączeniem przewodów wodociągowych, gazowych i kanalizacyjnych oraz linii elektrycznych."
712604,skills,dokonywać załadunku; planować nachylenie powierzchni; przeprowadzać inspekcje materiałów budowlanych; rodzaje przewodów rurowych; podłączać rury z polietylenu usieciowanego; rodzaje pryszniców; rodzaje sedesów; rodzaje wanien; dokonywać rozładunku; korzystać ze środków ochrony indywidualnej w sektorze budowlanym; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; sprawdzać ciśnienie wody; montować profile budowlane; interpretować plany trójwymiarowe; odbijać linie proste sznurkiem traserskim; wykonywać pracę w ergonomiczny sposób; wymieniać krany; narzędzia hydrauliczne; montować urządzenia sanitarne; korzystać z przyrządów pomiarowych; sprawdzać kompatybilność materiałów; korzystać z podkładek regulacyjnych; interpretować plany dwuwymiarowe prowadzić rejestr postępów prac; wycinać bruzdy instalacyjne; estetyka; dbać o porządek w miejscu pracy; podłączać system filtracji wody; przetwarzać zamówienia klientów; przepisy dotyczące transportu drogowego; stosować membrany impregnacyjne; chronić powierzchnie w trakcie prac budowlanych; zajmować się przychodzącymi materiałami budowlanymi; zdolność ładunkowa pojazdów; prezentować właściwości produktów; obsługiwać systemy GPS; utylizować odpady inne niż niebezpieczne; kłaść rury z polichlorku winylu; wykonywać pracę w ramach ekipy budowlanej; posługiwać się żerdzią do ustawiania pod kątem prostym; montować szyby całoszklane; prowadzić osobistą dokumentację administracyjną; ciśnienie wody; montować lustra; posługiwać się piaszczarką; sortować odpady; pakować towary; przyjmować płatności za faktury; rozpatrywać reklamacje od klientów
712608,occupation_name,pracownik obsługi sieci wodociągowej
712608,occupation_alternative_names,konserwator sieci wodociągowej
712608,occupation_description,"Pracownicy obsługi sieci wodociągowej zajmują się utrzymaniem rur i pompowni wykorzystywanych do dostaw wody, odprowadzania ścieków i kanalizacji. Wykonują one planowane prace konserwacyjne i naprawy oraz usuwają zatory w rurach i kanalizacji."
712608,skills,montować wyprodukowane części rurociągów; rodzaje rurociągów; układać instalację rurową; obsługiwać urządzenia wiertnicze; zapobiegać pogorszeniu stanu rurociągu; obsługiwać pompy; obsługiwać rząpia; konserwować urządzenia do uzdatniania wody; przeprowadzać inspekcje rurociągów; korzystać ze środków ochrony indywidualnej; wykrywać wady infrastruktury rurociągowej; przestrzegać norm bezpieczeństwa i higieny pracy; naprawiać rurociągi doradzać w kwestii konserwacji urządzeń; regulować przepływ substancji w rurociągach; interpretować dane naukowe w celu oceny jakości wody; dbać o właściwości pokrycia rurociągów; dbać o obiekty do przechowywania wody; czyścić studzienki drogowe; obsługiwać panel sterowania maszyn hydraulicznych; wytyczać granice; dokonywać uzdatniania wody; zapewniać zgodność z przepisami dotyczącymi infrastruktury rurociągowej; posługiwać się sprzętem do dezynfekcji wody; monitorować jakość wody; rozważać wpływ właściwości materiałów na przepływ przez rurociąg; badać próbki pod kątem zanieczyszczeń; łagodzić wpływ projektów dotyczących budowy rurociągów na środowisko; konserwować urządzenia do przesyłu wody; dokumentować wyniki analizy; mierzyć parametry jakości wody; konserwować szambo; pobierać próbki do analizy; konserwować urządzenia wiertnicze; właściwości pokrycia rurociągów; przeprowadzać inspekcje urządzeń wiertniczych
712609,occupation_name,specjalista ds. obsługi systemów nawadniania i odwadniania
712609,occupation_description,"Specjaliści ds. obsługi systemów nawadniania i odwadniania specjalizują się w instalacji, utrzymaniu i naprawie tryskaczy, rur i innych systemów nawadniania. Obsługują maszyny wykorzystywane do obsługi systemów nawadniających i zapewniają zgodność z normami w zakresie ochrony środowiska."
712609,skills,utrzymywać systemy sterujące nawadnianiem; montować systemy nawadniania; dbać o systemy spryskiwaczy; dbać o aktualizowanie kompetencji w zakresie systemów nawadniania; układać instalację rurową; systemy nawadniania; utrzymywać systemy nawadniania; ciśnienie wody; obliczać ciśnienie w systemie nawadniania; rodzaje tryskaczy; montować instalacje tryskaczowe; zapewniać zgodność z przepisami środowiskowymi planować proces nawadniania; opracowywać strategie w zakresie nawadniania; przepisy w zakresie bezpieczeństwa pożarowego; przestrzegać harmonogramu dostaw wody; dokonywać pomiaru przepływu wody; przeprowadzać inspekcje sprzętu przeciwpożarowego; procedury przeciwpożarowe; monitorować jakość wody; polityka wodna; ponowne wykorzystanie wody; przeprowadzać procedury badania wody
713302,occupation_name,specjalista ds. usuwania azbestu
713302,occupation_alternative_names,specjalistka ds. usuwania materiałów niebezpiecznych; specjalista ds. usuwania azbestu; specjalista ds. usuwania materiałów niebezpiecznych
713302,occupation_description,"Specjaliści ds. usuwania azbestu usuwają azbest z budynków i innych budowli zgodnie z przepisami BHP dotyczącymi postępowania z materiałami niebezpiecznymi. Badają intensywność skażenia azbestem, przygotowują budowlę do usuwania azbestu i zapobiegają zanieczyszczeniu innych obszarów."
713302,skills,"korzystać ze środków ochrony indywidualnej; przepisy w zakresie narażenia na skażenie; przepisy w zakresie usuwania azbestu; przepisy z zakresu zdrowia, bezpieczeństwa i higieny; dezynfekować powierzchnie; oceniać zanieczyszczenie; usuwać substancje zanieczyszczające; przechowywać materiały skażone; badać skażenia; usuwać materiały skażone; unikać skażenia identyfikować rodzaje odpadów; zabezpieczać strefę pracy; zapewniać funkcjonalność środków ochrony; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach; obsługiwać myjkę ciśnieniową; przetwarzanie odpadów niebezpiecznych; składowanie odpadów niebezpiecznych; wykrywać uszkodzenia budynków; wytyczać granice; pomagać osobom przebywającym na obszarach skażonych; transport materiałów niebezpiecznych; utylizować odpady niebezpieczne; stosować rozpuszczalniki; zgłaszać uszkodzenia budynków; zapewniać zgodność z przepisami w zakresie odpadów; stosować chemiczne środki czystości"
721102,occupation_name,odlewnik rdzeni
721102,occupation_description,"Odlewnicy rdzeni wytwarzają rdzenie do form metalowych, które są używane do wypełnienia przestrzeni w formie, która musi pozostać niewypełniona w trakcie wykonywania odlewu. Wykorzystują drewno, tworzywa sztuczne lub inne materiały do stworzenia rdzenia, dobrane w taki sposób, aby wytrzymały skrajne warunki, jakim poddawana jest forma metalowa."
721102,skills,konserwować elementy rdzenia; tworzyć rdzenie odlewnicze; konserwować rdzenie; rozmieszczać kluczowe urządzenia do rdzeniowania otworu wiertniczego; wypełniać rdzenie stopionym metalem; naprawiać uszkodzenia rdzenia; rozwiązywać problemy; zapewniać jednolitość rdzeni; wprowadzać struktury rdzeniowe; wycinać otwory wlewowe w rdzeniach wykazywać się dbałością o szczegóły w ramach procesów odlewniczych; rodzaje tworzywa sztucznego; rodzaje procesów wytwarzania metali; komunikować się za pomocą sygnałów niewerbalnych; przetwórstwo metali nieżelaznych; koordynować zmiany odpowiedzialne za formowanie rdzeni; przygotowywać sprawozdania techniczne; rodzaje metalu; nadzorować prace; przetwórstwo metali szlachetnych; oznaczać poddawany obróbce przedmiot; przestrzegać harmonogramu prac produkcyjnych; różne rodzaje piasku; monitorować odczyty przyrządów pomiarowych; przetwórstwo metali żelaznych
721302,occupation_name,blacharz budowlany
721302,occupation_alternative_names,blacharz budowlany; wykonawca elementów blaszanych
721302,occupation_description,"Blacharze budowlani w budownictwie wykorzystują arkusze blachy metalowej do budowy dachów, przewodów ogrzewania, wentylacji i klimatyzacji, rynien i innych konstrukcji metalowych. Odczytują plany i określają rodzaj i ilość materiałów, które mają być użyte, a następnie mierzą, gną, tną, formują i mocują arkusze blachy metalowej w celu stworzenia wymaganej konstrukcji."
721302,skills,"rodzaje nitów; przestrzegać procedur w zakresie zdrowia i bezpieczeństwa w sektorze budowlanym; przeprowadzać inspekcje materiałów budowlanych; interpretować plany trójwymiarowe; korzystać z narzędzi do obróbki metali; korzystać ze środków ochrony indywidualnej w sektorze budowlanym; posługiwać się nożycami do blachy cienkiej; wykonywać pracę w ergonomiczny sposób; rodzaje metalu; technologie łączenia metali; obsługiwać maszynę do piłowania metalu; interpretować plany dwuwymiarowe; stosować techniki spawania łukowego; obsługiwać ręczne narzędzia do nitowania; przewodność cieplna metali; rozpoznawać oznaki korozji; dopasowywać podzespoły; spinać wyroby z blachy cienkiej; stosować techniki zgrzewania punktowego; przestrzegać zasad bezpieczeństwa przy pracy na dużych wysokościach prowadzić rejestr postępów prac; wznosić tymczasowe obiekty infrastrukturalne na placu budowy; mocować blachy cienkie; programować układ CNC; transportować materiały budowlane; obsługiwać sprzęt do lutowania; technologie wygładzania metali; technologie cięcia; zapewniać dostępność wyposażenia; monitorować maszyny automatyczne; oznaczać metalowy przedmiot obrabiany za pomocą stempla; ciąć wyroby metalowe; obsługiwać pistolet natryskowy do zabezpieczania przed rdzą; montować przewody grzewcze, wentylacyjne, klimatyzacyjne i chłodnicze; stosować techniki lutowania twardego; zajmować się przychodzącymi materiałami budowlanymi; wykonywać pracę w ramach ekipy budowlanej; naprawiać wadliwe podzespoły; obsługiwać tlenowo-paliwowy palnik do cięcia; obsługiwać prasę rewolwerową; usuwać rdzę z pojazdów silnikowych; obsługiwać ręczną strugarkę wzdłużną; prowadzić osobistą dokumentację administracyjną; kształtować wyroby z blachy cienkiej"
721402,occupation_name,nitowacz
721402,occupation_description,"Nitowacze łączą ze sobą kilka części metalowych za pomocą pistoletów do nitowania, zestawu do nitowania oraz młotów lub przez zastosowanie maszyny do nitowania, z których wszystkie wykonują otwory na trzonie nitu części metalowych oraz wsuwają nity, śruby do tych otworów w celu połączenia ich ze sobą."
