;id_unit;job_title;kod_zawodu1;kod_zawodu2;kod_zawodu3;job_description
;753652;Monter wyrobów z tworzyw sztucznych;821906;821906;821906;Manpower (Agencja zatrudnienia nr 412) to globalna firma o ponad 70-letnim doświadczeniu, działająca w 82 krajach. Na polskim rynku jesteśmy od 2001 roku i obecnie posiadamy prawie 35 oddziałów w całym kraju. Naszym celem jest otwieranie przed kandydatami nowych możliwości, pomoc w znalezieniu pracy odpowiadającej ich kwalifikacjom i doświadczeniu. Skontaktuj się z nami - to nic nie kosztuje, możesz za to zyskać profesjonalne doradztwo i wymarzoną pracę!Dla jednego z naszych klientów poszukujemy osoby na stanowisko: Monter wyrobów z tworzyw sztucznych Miejsce pracy: Wykroty | Numer ref.: MTR/043/RKA Oferta: Zatrudnienie w oparciu o umowę o pracę tymczasową Atrakcyjne wynagrodzenie zależne od doświadczenia Możliwość zdobycia doświadczenia w prężnie rozwijającym się, międzynarodowym przedsiębiorstwie Praca w systemie 2-zmianowym Wolne weekendy Stabilność zatrudnienia Wymagania: Umiejętność montażu zespołów mechanicznych Zdolności manualne Gotowość do pracy 2-zmianowej Zadania: Praca na linii montażowej Praca w oparciu o rysunek techniczny Klejenie elementów i konstrukcji z tworzyw sztucznych
;1386897;SPRZĄTACZKA INW50/2969/21;911207;911207;911207;Wykształcenie: brak lub niepełne podstawowe, brakInne wymagania: orzeczenie o stopniu niepełnosprawności, praca od godz. 06.00-13.00 Wynagrodzenie brutto: od 2 800 PLNSystem wynagrodzenia: Czasowy ze stawką miesięczną
;175697;PRACOWNIK OCHRONY FIZYCZNEJ;541307;541307;541307;Wykształcenie: podstawowe, brakInne wymagania: Wykształcenie podrstawowe niekaralność, Oferta w sali: A Wynagrodzenie brutto: do 2 800 PLNSystem wynagrodzenia: Czasowy ze stawką miesięczną
;719310;Pracownica / Pracownik obróbki ręcznej;721405;962990;721405;Kto szuka: Lumel Alucast Sp. z o.o. Stanowisko: Pracownica / Pracownik obróbki ręcznej Lokalizacja: Zielona Góra lubuskie Opis stanowiska podany przez pracodawcę: Do zadań pracownika należeć będzie m.in.: oczyszczanie, szlifowanie detali aluminiowych (emaliowanie ostrych krawędzi, chropowatych powierzchni itp.) w celu przygotowania powierzchni do lakierowania, obsługa narzędzi: wybijaków, szlifierek ręcznych i stołowych, realizacja normy ilościowej i raportowanie wykonanej pracy, przestrzeganie obowiązujących procedur, instrukcji i zasad. Wymagania stawiane pracownikowi: Od kandydatów oczekujemy: umiejętności pracy w zespole, kreatywności, dobrej organizacji pracy własnej, wykształcenia zawodowego, dokładności i rzetelności, systematyczności, kultury osobistej i komunikatywności, doświadczenia w pracy na produkcji (mile widziane). Firma oferuje: Oferujemy: stabilne zatrudnienie w oparciu o umowę o pracę, atrakcyjne wynagrodzenie wraz z transparentnym systemem premiowym, przyuczenie oraz szkolenia niezbędne do pracy na nowym stanowisku, szkolenia wspierające rozwój zawodowy, pakiet świadczeń socjalnych, m.in.: dopłaty do wakacji, świąt, kolonii, karty multisportowe, atrakcyjną ofertę ubezpieczenia grupowego, prywatną opiekę medyczną, szkolenia wspierające rozwój zawodowy, możliwość korzystania z kompleksu sportowo-rekreacyjnego LUMEL ARENA (bilard, tenis stołowy, siłownia oraz multisportowa hala), dobrą atmosferę i pełne wsparcie przełożonego i Prezesa przez cały okres pracy w Lumel. Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;972214;Magister Farmacji;228203;228101;228203;"Dr.Max Polska to druga największa sieć aptek w kraju stworzona przez międzynarodowy holding Dr.Max – lidera na rynku farmaceutycznym w Czechach i na Słowacji. Rozwijamy rynek apteczny w kraju i zagranicą ale nie byłoby to możliwe gdyby nie pracownicy uczestników sieci- najlepsi specjaliści! Ponad 4 000 pracowników w Polsce to nasz największy kapitał cenimy ich umiejętności i zdolności rozwijamy potencjał i szkolimy tak by wciąż mogli wytyczać nowe szlaki i kreować biznes farmaceutyczny w Polsce. Magister Farmacji - Złotów Zakres obowiązków: sprzedaż leków oraz wykonywanie leków recepturowych i aptecznych zgodnie z obowiązującymi przepisami prawidłowe przyjmowanie i realizowanie recept zamawianie, prawidłowe przyjmowanie dostawy i potwierdzanie jej zgodności z zamówieniem monitorowanie stanów oraz terminów ważności preparatów w magazynie aptecznym przestrzeganie standardów firmy Dr. Max Oczekujemy: wykształcenia farmaceutycznego umiejętności pracy w zespole wysoko rozwiniętych kompetencji interpersonalnych dużego zaangażowania w kontakty międzyludzkie otwartości, profesjonalizmu mile widziana znajomość programu KAMSOFT Oferujemy: stabilną pracę w firmie o ugruntowanej pozycji na rynku atrakcyjne wynagrodzenie z tytułu umowy o pracę uzupełniane systemem premiowym możliwość rozwoju i doskonalenia swoich kompetencji; ciekawą i pełną wyzwań pracę pakiet socjalny obejmujący ubezpieczenie grupowe, ZFŚS, opiekę medyczną i kartę MULTISPORT PLUS Umożliwiamy skorzystanie z prywatnej opieki medycznej, abyś zawsze miał dostęp do szerokiej gamy specjalistów Umożliwiamy skorzystanie z karty Multisport Plus dzięki czemu setki obiektów sportowych stają się dla Ciebie dostępne bez dodatkowych opłat Organizujemy kursy i szkolenia, po których otrzymasz punkty edukacyjne twarde i miękkie. Ponadto udostępniamy Ci platformę e-learningową dostępną na komputerze, smartfonie i tablecie Oferujemy pracownicze ubezpieczenie grupowe na życie dla Ciebie i bliskich, abyś czuł się bezpiecznie Oferujemy świadczenia okolicznościowe, pożyczki pracownicze i zapomogi Wspieramy akcje pracownicze jak biegi firmowe, akcje charytatywne, proekologiczne itd."
;281182;OPERATOR LINII CIĘCIA;814209;814209;814205;Opis ogłoszenia Zakres obowiązków:wykonywanie procesów produkcyjnych zwiazanych z produkcja styropianu, Zmianowość:dwie zmiany Data rozpoczęcia pracy:13.10.2021 Wynagrodzenie brutto:od 3 000 PLN System wynagrodzenia:Czasowy ze stawką miesięczną Zawód:operator maszyn i urządzeń do przetwórstwa tworzyw sztucznych* Praca tymczasowa:NIE Wymiar etatu:1.0 Liczba godzin w tygodniu:40.0 Liczba godzin w miesiącu:160.0 Wymagania konieczne:Wykształcenie:zasadnicze zawodowe, brak
;655111;Elektryk;741103;741103;741103;Elektryk - Holandia, Gendt , Zagranica od Covebo Work Office Sp. z o.o. Elektryk Miejsce pracy: Holandia, Gendt Opis stanowiska: Montaż instalacji elektrycznej Konserwacja oraz naprawa instalacji elektrycznej Wymagania: Minimum 3-letnie doświadczenie w pracy jako elektryk. Znajomość j. angielskiego w mowie i piśmie. Prawo jazdy kat. B. Oferujemy: Umowę zawartą na warunkach holenderskich. Stawka: 500- 540 euro netto/ 40 h kwota podana po wszystkich odtrąceniach. Wypłatę wpływającą co tydzień na konto. Zakwaterowanie zgodne z certyfikatem SNF, pokoje 1 osobowe. Pomoc w organizacji transportu do Holandii. Pełne ubezpieczenie podczas pobytu. Opiekę polskich koordynatorów. Stały dostęp do paska wypłat. Prosimy o aplikowanie poprzez przycisk znajdujący się po prawej stronie ogłoszenia. Opis stanowiska: Montaż instalacji elektrycznej Konserwacja oraz naprawa instalacji elektrycznej Wymagania: Minimum 3-letnie doświadczenie w pracy jako elektryk. Znajomość j. angielskiego w mowie i piśmie. Prawo jazdy kat. B. Oferujemy: Umowę zawartą na warunkach holenderskich. Stawka: 500- 540 euro netto/ 40 h kwota podana po wszystkich odtrąceniach. Wypłatę wpływającą co tydzień na konto. Zakwaterowanie zgodne z certyfikatem SNF, pokoje 1 osobowe. Pomoc w organizacji transportu do Holandii. Pełne ubezpieczenie podczas pobytu. Opiekę polskich koordynatorów. Stały dostęp do paska wypłat.
;1269376;Specjalista ds. Rekrutacji;242309;242309;242309;Twój zakres obowiązkówKompleksowe wsparcie w prowadzeniu procesów rekrutacyjnychPublikacja ogłoszeń oraz wstępna selekcja dokumentów aplikacyjnych nadsyłanych przez kandydatówAktywne poszukiwanie kandydatów do pracy w różnych źródłachNawiązywanie współpracy z uczelniami na terenie całego kraju w celu promocji marki pracodawcy Nasze wymaganiaMasz już pierwsze doświadczenia w zakresie rekrutacji i selekcjiJesteś osobą dobrze zorganizowaną i samodzielnąWyróżniasz się umiejętnościami interpersonalnymiLubisz pracę z ludźmi To oferujemyStabilną pracę w młodym, dynamicznie rozwijającym się zespoleElastyczne godziny pracyMożliwość zdobycia doświadczenia w rekrutacjach z obszaru ITAtrakcyjne wynagrodzenieDogodną lokalizację biura
;42129;Sprzedawca w sklepie motoryzacyjnym;522301;522301;522301;Powiatowy Urząd Pracy w Grajewie Sprzedawca w sklepie motoryzacyjnym Miejsce pracy: Grajewo Numer: StPr/21/0659 OBOWIĄZKI: Zgodnie z programem stażu. Miejsce pracy:GrajewoRodzaj umowy:Nie dotyczyWynagrodzenie brutto:1 489 PLN KONTAKT: Sposób aplikowania:za pośrednictwem urzęduAdres:STRAŻACKA 6A, 19-200 Grajewo, powiat: grajewski, woj: podlaskieDane kontaktowe:Powiatowy Urząd Pracy w GrajewieMichał MIKUCKIcudzoziemcy@pupgrajewo.pl862613012Sposób kontaktu:za pośrednictwem urzęduWymagane dokumenty:CV Źródło oferty pracy: Powiatowy Urząd Pracy w Grajewie
;625603;Spawacz światłowodów;721204;721204;721204;Twój zakres obowiązkówJesteśmy firmą która działa od 2006 roku, od kilku lat naszym głównym zakresem działalności jest spawanie, pomiary oraz wdmuchiwanie światłowodów. Obecnie poszukujemy osób z doświadczeniem w zawodzie do pracy w zawodzie na terenie Niemiec. Nasze wymaganiaCo oferujemy: wysokie wynagrodzenie elastyczny czas pracy niezbędne narzędzia pracy długoterminowy kontrakt B2B partnerskie rozwiązywanie problemów możliwość rozwoju umiejętności oraz zgraną ekipę pracowników dojazd do pracy oraz komfortowe noclegi całościowej wsparcie ze strony naszego biura w dwóch językachCzego oczekujemy? doświadczenia w zawodzie spawacza światłowodów chęci uczenia się podstaw języka niemieckiego chęci pracy w delegacji (6 tygodni za granicą, dwa tygodnie w Polsce) uczciwości, skrupulatności oraz kreatywnego spojrzenia na pojawiające się trudności To oferujemy-możliwość rozwoju- podniesienie kwalifikacji- nabrania doświadczenia- możliwość pracy na na urządzeniach najnowszej generacji O nasWięcej o nas na www.spinaker.de
;24551;KASJER/SPRZEDAWCA;523002;523002;522301;Wykształcenie: podstawowe, brakUprawnienia: Orzeczenie lekarskie dla celów sanitarno – epidemiologicznych, komunikatywność Wynagrodzenie brutto: do 2 800 PLNSystem wynagrodzenia: Czasowy ze stawką miesięczną
;1213454;Pracownik Produkcji / Operator maszyn;817290;817290;754903;Kto szuka: LAMINTEX Sp. z o.o. Stanowisko: Pracownik Produkcji / Operator maszyn Numer referencyjny: PP/OP Lokalizacja: Nowy Sącz małopolskie Opis stanowiska podany przez pracodawcę: PRACOWNIK PRODUKCJI / OPERATOR MASZYN Wymagania stawiane pracownikowi: Zadania: Obsługa maszyn/urządzeń do obróbki drewna Sprawdzanie wymiarów wytwarzanych obiektów i wykonywanie korekty błędów Zgłaszanie defektów w maszynach, produkcie Wykonywanie pomocniczych prac produkcyjnych Dbanie o porządek na stanowisku pracy Przestrzeganie instrukcji i procedur produkcyjnych Dbanie o stan techniczny maszyn, narzędzi i przyrządów Praca w systemie czterozmianowym Wymagania: wykształcenie min. średnie techniczne lub zawodowe umiejętność organizacji pracy samodzielność oraz inicjatywa w realizacji powierzonych zadań mile widziane doświadczenie w obsłudze maszyn: piła, frezarka, okleiniarka, czopiarka, prasa, urządzenia transportowe dyspozycyjność dodatkowym atutem będą uprawnienia do obsługi wózków widłowych (UDT) Firma oferuje: Oferujemy: atrakcyjne wynagrodzenie umowę o pracę na pełny etat możliwość przystąpienia do ubezpieczenia grupowego przyjazną atmosferę Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;865079;Junior PHP Developer (praca zdalna);251401;251201;251401;"Praca na stanowisku: Junior PHP Developer (praca zdalna) Tworzymy dedykowane systemy zarządzania szkoleniami, szkołami językowymi, sklepy internetowe B2B i B2C, systemy marketingowe, newsletterowe na stanowisku: Junior PHP Developer (praca zdalna) Twoje Zadania:Tworzenie dobrej jakości kodu;Implementacja aplikacji webowych;Rozwój systemów informatycznych;Wsparcie i uczestnictwo w etapach testów, wdrożenia i utrzymania. Wymagania:PHP 7;MySQL i jej optymalizacja;Znajomość któregokolwiek frameworka PHP, preferowany SymfonyGit;Podstawy pracy z PhpStorm;Wyższe wykształcenie (warunek konieczny)Minimum 1,5 roku doświadczenia komercyjnegoZnajomość języka angielskiego do posługiwania się dokumentacją. Oferujemy:Dowolny rodzaj zatrudnieniaWynagrodzenie uzależnione od umiejętności i znajomości PHP i Symfony (w przedziale: 9 000 - 15 000 złotych netto);Spokój i przewidywalność;Starannie dobrane projekty;Dobrą atmosferę, niekorporacyjne środowisko;Stack: stajnia Jetbrains (PHPstorm, Intellij Idea, CLion), Gitlab, Redmine, wewnętrzny czat, repo plików, serwery dedykowane, wirtualizacja, Elasticsearch;Stanowiska deweloperskie: minimum 3 monitory IPS 1920x1200; podwójne łącze internetowe; ponadstandardowe oświetlenie LED (od 650 do 1100 lx na poziomie biurka) dla lepszego komfortu pracy.Regularna podwyżka minimum raz w rokuDofinansowania do szkoleń, certyfikatów, ubezpieczeńDostęp do literatury fachowejMożliwość pracy zdalnej Odpowiemy tylko kandydatom spełniającym podane wyżej wymagania. Wysyłając swoje zgłoszenie oświadczasz że: Wyrażasz zgodę na przetwarzanie swoich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych. oraz uchylenia dyrektywy 95/46/WE (RODO). Firma: KLIENT jobdesk.pl Lokalizacja: Gorzów Wielkopolski / lubuskie Data ważności: 2021-11-22 Typ umowy: Praca stała Podobne oferty: Laravel FullStack Developer (praca zdalna) Laravel FullStack Developer (praca zdalna) Chcesz dostawać powiadomienia o ofertach: &nbsp"
;1076160;QA Engineer (praca zdalna);251401;251903;251903;Praca na stanowisku: QA Engineer (praca zdalna) Udział w projekcie budowy zaawansowanego systemu enterprise klasy WMS/MES na stanowisku QA Engineer (praca zdalna) Twój zakres obowiązkówwspółtworzenie i ciągłe doskonalenie procesu zapewnienia jakości w firmie wraz z rozwojem stosu technologicznego QAwspomaganie i rozwój testerów oraz pozostałych członków zespołów projektowych na wszystkich etapach rozwoju produktu w zakresie QAplanowanie, rozwój, wykonywanie i utrzymanie testów oprogramowania tworzonego wg metod zwinnych (np. Scrum)tworzenie i utrzymanie scenariuszy i przypadków testowych Nasze wymaganiaznajomość metod i narzędzi zarządzania jakością oprogramowaniaznajomości dobrych praktyk zapewniania i mierzenia jakościumiejętność zarządzania testami manualnymi i automatycznymiznajomości jednego lub kilku języków programowania (preferowane Java lub JavaScript)znajomości technologii tworzenia aplikacji webowych (REST, HTTP, JSON, HTML)umiejętności pracy w środowisku terminalowym (np. Bash) oraz Gitumiejętności dzielenia się wiedzą z innymi oraz chęć ciągłego rozwoju i aktualizowania swojej wiedzyumiejętności analitycznego i krytycznego myślenia oraz ustalania priorytetów, konieczne do badania zgłoszeń błędów i ustalania priorytetów niezbędnych testówumiejętności pracy w zespołach zwinnych (np. Scrum)dobrej samoorganizacji pracy i proaktywnościwyższe wykształcenie (warunek konieczny) Mile widzianeumiejętność planowania i wykonywania testów wydajnościowychcertyfikat ISTQB Takie dajemy możliwości rozwojubranżowe platformy e-learningowebudżet rozwojowyczas na rozwój Twoich pomysłówkonferencje w Polscekonferencje zagranicznementoringprzestrzeń do eksperymentowaniaszkolenia wewnątrzfirmoweszkolenia zewnętrznewsparcie merytoryczne od liderów technologicznychwymiana wiedzy technicznej w firmie To oferujemy:możliwe formy zatrudnienia – umowa o pracę lub B2B (sam wybierasz)wynagrodzenie zależne od umiejętności i formy zatrudnienia (10 000 - 16 000 zł netto, a na B2B dodajemy VAT)karty Multisport/Benefitdofinansowanie zajęć sportowychdofinansowanie szkoleń i kursówmożliwość pracy zdalnejelastyczny czas pracyowocespotkania integracyjne Odpowiemy tylko kandydatom spełniającym podane wyżej wymagania. Wysyłając swoje zgłoszenie oświadczasz że: Wyrażasz zgodę na przetwarzanie swoich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych. oraz uchylenia dyrektywy 95/46/WE (RODO). Firma: KLIENT jobdesk.pl Lokalizacja: Kielce / świętokrzyskie Data ważności: 2021-11-23 Typ umowy: Praca stała Podobne oferty: Laravel FullStack Developer (praca zdalna) IT Analyst (praca zdalna) Chcesz dostawać powiadomienia o ofertach: &nbsp
;282012;ROBOTNIK GOSPODARCZY;515303;515303;515303;Opis ogłoszenia Zakres obowiązków:Utrzymywanie porządku i czystości wewnątrz obiektu, utrzymywanie porządku i czystości w otoczeniu obiektu, obsługiwanie i konserwacja sprzętu technicznego wykorzystywanego w pracy, dozorowanie instalacji dostarczających media do obiektu, wykonywanie prostych prac naprawczych wewnątrz i na zewnątrz budynku Zmianowość:nie dotyczy Data rozpoczęcia pracy:27.10.2021 Wynagrodzenie brutto:od 20 PLN Zawód:robotnik gospodarczy Praca tymczasowa:NIE Liczba godzin w miesiącu:55.0 Wymagania konieczne:Uprawnienia:Kultura osobista, Zaangażowanie, dyspozycyjność, dobra organizacja pracy Wykształcenie:zasadnicze zawodowe, brak
;33226;SPRZEDAWCA;522301;522301;522301;Opis ogłoszenia Zakres obowiązków:branża ogólnospożywcza i monopolowa, możliwość przyuczenia Zmianowość:dwie zmiany Data rozpoczęcia pracy:27.10.2021 Wynagrodzenie brutto:od 1 400 PLN System wynagrodzenia:Czasowy ze stawką miesięczną Zawód:sprzedawca* Praca tymczasowa:NIE Wymiar etatu:0.5 Liczba godzin w tygodniu:20.0 Liczba godzin w miesiącu:80.0 Wymagania konieczne:Uprawnienia:Orzeczenie lekarskie dla celów sanitarno – epidemiologicznych Wykształcenie:brak lub niepełne podstawowe, brak
;1322144;Specjalista/-ka ds. Sprzedaży B2B - obszar usług IT;243305;243305;243305;Twój zakres obowiązkówbudowanie i utrzymywanie długofalowych relacji z aktualnymi Klientami oraz ich aktywne pozyskiwanieanalizowanie potrzeb Klienta i doradzanie w zakresie rozwiązań ITnegocjowanie warunków handlowychwspółtworzenie i przedstawianie oferty dla Klienta, a także prowadzenie prezentacji produktowychprowadzenie procesów sprzedaży i promocji rozwiązań IT Nasze wymaganiamin. 2-letnie doświadczenie na podobnym stanowisku w sprzedaży B2B – must haveznajomość zagadnień z zakresu IT oraz wdrażania e-usług – must havekomunikatywność i umiejętności negocjacyjnedobra organizacja swojej pracy i elastyczne podejście na zmieniające się uwarunkowaniapozytywne podchodzenie do wyzwańprawo jazdy i gotowość do podróży służbowychMile widzianewykształcenie z zakresu IT i/lub ochrony środowiskaznajomość zagadnień marketingu internetowego/e-commerceznajomość języka angielskiego To oferujemyzatrudnienie w oparciu o umowę o pracę w firmie z branży IT w ochronie środowiskapakiet medyczny, karty podarunkowe, dofinansowanie do wypoczynku i karty Multisport, możliwość uczestniczenia w ubezpieczeniu grupowym, a także w wyjazdach integracyjnychdogodną lokalizację biura w centrum Opolapełne wsparcie naszego grona ekspertów i partnerską atmosferę we wdrażaniu się do nowej rolimożliwość rozwoju merytorycznego oraz przestrzeń do realizacji własnych inicjatyw wspierających działania firmy Myślisz o kolejnym kroku w Twojej karierze? Aplikuj wysyłając swoje CV klikając w przycisk Aplikuj szybko.
;976357;OPS Engineer [rekrutacja online];251202;251201;251201;OPS Engineer [rekrutacja online] Miejsce pracy: Katowice Szukamy Ciebie jeśli: Posiadasz bardzo dobre umiejętności analityczne i umiesz rozwiązywać problemy, Masz doświadczenie w pracy ze środowiskami Linux / Windows, Jesteś osobą komunikatywną i lubisz pracować w zespole, Znasz język angielski na poziomie komunikatywnym (B2). Dodatkowo zapunktujesz za: Posługujesz się co najmniej jednym językiem programowania JVM: Java, Groovy Znajomość języków programowania, np. Python, Wiedzę w dziedzinie rynków finansowych, Doświadczenie w Agile / Scrum, Doświadczenie w pracy w zespołach wsparcia, Otwartość na wyjazdy na szkolenia, wspieranie Biznesu itp. Informacje o Zespole: Jeżeli interesuje Cię rozwój w zakresie projektów z domeny finansowych rynków hurtowych, chcesz poznać jak działają regulatorzy i jaki mają wpływ na rozwiązania systemowe - to jest to praca dla Ciebie. Zespół jest odpowiedzialny za projektowanie, modyfikację i utrzymanie systemu (Bankowości Hurtowej). System dedykowany do zespołu sprzedaży ING i realizuje funkcje m.in. w obszarze obrotu akcjami gotówkowymi, finansowaniem papierów wartościowych itd. Usługi zespołu są dostępne dla zespołów sprzedaży w Europie, Ameryce Północnej i Azji. umowa o pracętaki rodzaj umowy oferujemy Start 7:00 - 9:00 Koniec 15:00 - 17:00(8 godzin dziennie)w tych godzinach pracujemy ul. Konduktorska, Katowicetutaj mieści się nasze biuro Zakres obowiązków 50% - Utrzymanie 30%- Rozwój 10% - Testowanie 10% - Spotkania W ING Tech Poland dbamy o: Twój rozwój: wielokierunkowy rozwój certyfikacje i transfer wiedzy budżet szkoleniowy najnowsze technologie międzynarodowe projekty darmowe lekcje języka angielskiego Twoje zdrowie, kondycję i rodzinę prywatna opieka medyczna 50% dofinansowania na kartę Multisport parking rowerowy strefy relaksu i rozrywki imprezy integracyjne i program Stay Fit Odpowiednie warunki pracy stabilne warunki zatrudnienia pełne wyposażenie stanowiska pracy kuchnia
;977073;Inżynier Procesu i Rozwoju;214102;214102;214102;PL Europainting Sp. z o.o. jest firmą z sektora motoryzacyjnego, która od ponad 15 lat specjalizuje się w malowaniu powierzchni części samochodowych, metodą KTL oraz proszkową, dla m.in. Fiata, GM, Toyoty, Kia, Hyundai i innych marek. W związku z dynamicznym rozwojem firmy poszukujemy kandydatów na stanowisko: Inżynier Procesu i Rozwoju Zadania: Osoba zatrudniona na tym stanowisku będzie odpowiedzialna za: projektowanie oraz wykonanie dokumentacji 3D i 2D narzędzi wykorzystywanych w procesie technologicznym, nadzorowanie procesu wykonania narzędzi, sporządzanie dokumentacji technicznej (rysunki, instrukcje, procedury, layouty), zarządzanie archiwum dokumentacji technicznej, zbieranie i zarządzanie dokumentacją związaną z infrastrukturą, wsparcie techniczne przy wdrażaniu nowych projektów, procesów i inwestycji, sporządzanie dokumentacji do kontroli urządzeń procesowych i produkcyjnych, wsparcie techniczne przy przygotowywaniu ofert handlowych. Praca w godzinach 8:00-16:00. Wymagania: Wykształcenie wyższe techniczne – Mechanika i Budowa Maszyn, Inżynieria Produkcji, Wiedza inżynierska w zakresie rysunku technicznego, Dokładność, terminowość i doskonała organizacja pracy własnej i w zespole, Znajomość praktyczna AutoCAD, Pakiet office (Power Point, Excel, Word, Teams), Komunikatywna znajomość języka angielskiego, Znajomość języka włoskiego mile widziana. Oferujemy: Ciekawą i stałą pracę w firmie z branży motoryzacyjnej, w środowisku międzynarodowym, Umowę o pracę na pełny etat, Wynagrodzenie plus premie, Prywatną opiekę medyczną, Uczestnictwo w szkoleniach oraz rozwój zawodowy pracowników. Uprzejmie informujemy, że skontaktujemy się tylko z wybranymi kandydatami.Osoby zainteresowane prosimy o przesyłanie aplikacji za pomocą przycisku APLIKUJ TERAZ
;215176;PRACOWNIK OGÓLNOBUDOWLANY;711104;711104;711104;Opis ogłoszenia Zakres obowiązków:murowanie i prace pomocnicze na budowie Opis oferty:praca stała Zmianowość:jedna zmiana Data rozpoczęcia pracy:15.11.2021 Wynagrodzenie brutto:od 5 000 PLN System wynagrodzenia:Czasowy ze stawką miesięczną Zawód:pomocniczy robotnik budowlany Praca tymczasowa:NIE Wymiar etatu:1.0 Liczba godzin w tygodniu:40.0 Wymagania konieczne:Wykształcenie:zasadnicze zawodowe, brak
